dummy,fill,run,ls,nb,sec,msec,acqflag,step,beam,ip,scanstatus,plane,progress,nominal_separation,read_nominal_B1sepPlane,read_nominal_B1xingPlane,read_nominal_B2sepPlane,read_nominal_B2xingPlane,set_nominal_B1sepPlane,set_nominal_B1xingPlane,set_nominal_B2sepPlane,set_nominal_B2xingPlane,atlas_totInst,nominal_separation_plane,bpm_5LDOROS_B1Names,bpm_5LDOROS_B1hPos,bpm_5LDOROS_B1vPos,bpm_5LDOROS_B1hErr,bpm_5LDOROS_B1vErr,bpm_5RDOROS_B1Names,bpm_5RDOROS_B1hPos,bpm_5RDOROS_B1vPos,bpm_5RDOROS_B1hErr,bpm_5RDOROS_B1vErr,bpm_5LDOROS_B2Names,bpm_5LDOROS_B2hPos,bpm_5LDOROS_B2vPos,bpm_5LDOROS_B2hErr,bpm_5LDOROS_B2vErr,bpm_5RDOROS_B2Names,bpm_5RDOROS_B2hPos,bpm_5RDOROS_B2vPos,bpm_5RDOROS_B2hErr,bpm_5RDOROS_B2vErr,totsize,publishnnb,datasourceid,algoid,channelid,payloadtype,bstar5,xingHmurad
846,7442,326676,184,12,1542138997,72,1,74,3,32,ACQUIRING,MIXED,68,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2991.390625,-1529.05517578,1155.02819824,644.092956543,LHC.BPM.1R5.B1_D,3621.87548828,-1875.57641602,1405.38269043,830.929443359,LHC.BPM.1L5.B2_D,4053.95849609,-1440.56616211,1602.22424316,526.200805664,LHC.BPM.1R5.B2_D,-3754.66308594,-2002.51171875,1459.75378418,747.465637207,266,4,2,0,0,11,50,160
847,7442,326676,184,16,1542138998,484,1,74,3,32,ACQUIRING,MIXED,67,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2990.40429688,-1529.01818848,1201.44934082,561.565490723,LHC.BPM.1R5.B1_D,3620.91894531,-1875.64282227,1460.51721191,654.076782227,LHC.BPM.1L5.B2_D,4053.25366211,-1440.56896973,1608.79150391,615.795959473,LHC.BPM.1R5.B2_D,-3753.93994141,-2002.50744629,1504.19885254,836.045898438,266,4,2,0,0,11,50,160
848,7442,326676,184,20,1542138999,998,1,74,3,32,ACQUIRING,MIXED,65,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2990.23071289,-1528.92504883,1154.89050293,644.020690918,LHC.BPM.1R5.B1_D,3620.64111328,-1875.67663574,1405.16210938,830.960754395,LHC.BPM.1L5.B2_D,4053.71533203,-1440.52697754,1602.58459473,526.165161133,LHC.BPM.1R5.B2_D,-3754.19824219,-2002.57653809,1459.95031738,747.519104004,266,4,2,0,0,11,50,160
849,7442,326676,184,24,1542139001,413,1,74,3,32,ACQUIRING,MIXED,64,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2990.33374023,-1528.96386719,1154.76000977,644.018859863,LHC.BPM.1R5.B1_D,3620.71240234,-1875.75427246,1404.9465332,831.028259277,LHC.BPM.1L5.B2_D,4053.609375,-1439.98803711,1602.38208008,526.098876953,LHC.BPM.1R5.B2_D,-3754.18310547,-2002.9432373,1459.82592773,747.451049805,266,4,2,0,0,11,50,160
850,7442,326676,184,28,1542139002,825,1,74,3,32,ACQUIRING,MIXED,63,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2990.28173828,-1528.67102051,1201.61962891,561.369689941,LHC.BPM.1R5.B1_D,3620.68603516,-1875.98828125,1460.76879883,654.25567627,LHC.BPM.1L5.B2_D,4053.46118164,-1440.20544434,1608.79272461,615.617797852,LHC.BPM.1R5.B2_D,-3754.08081055,-2002.77832031,1504.22924805,836.283874512,266,4,2,0,0,11,50,160
851,7442,326676,184,32,1542139004,340,1,74,3,32,ACQUIRING,MIXED,61,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2990.24267578,-1529.03271484,1201.328125,561.598815918,LHC.BPM.1R5.B1_D,3620.79150391,-1875.65844727,1460.61450195,654.041381836,LHC.BPM.1L5.B2_D,4054.06811523,-1440.85473633,1609.30639648,615.869262695,LHC.BPM.1R5.B2_D,-3754.85986328,-2002.06420898,1504.81933594,835.968322754,266,4,2,0,0,11,50,160
852,7442,326676,184,36,1542139005,752,1,74,3,32,ACQUIRING,MIXED,60,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2990.046875,-1529.15661621,1154.87597656,644.178588867,LHC.BPM.1R5.B1_D,3620.65087891,-1875.45666504,1405.08483887,830.829589844,LHC.BPM.1L5.B2_D,4054.20825195,-1440.42797852,1602.47583008,526.022399902,LHC.BPM.1R5.B2_D,-3754.58349609,-2002.6730957,1459.64208984,747.683654785,266,4,2,0,0,11,50,160
853,7442,326676,184,40,1542139007,266,1,74,3,32,ACQUIRING,MIXED,58,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2990.4987793,-1528.79211426,1154.90600586,644.040527344,LHC.BPM.1R5.B1_D,3620.9987793,-1875.96325684,1405.12097168,831.030273438,LHC.BPM.1L5.B2_D,4052.43774414,-1440.74475098,1602.08605957,526.136108398,LHC.BPM.1R5.B2_D,-3753.15039062,-2002.24658203,1459.27050781,747.520263672,266,4,2,0,0,11,50,160
854,7442,326676,184,44,1542139008,679,1,74,3,32,ACQUIRING,MIXED,57,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2990.27001953,-1528.71643066,1201.47973633,561.395629883,LHC.BPM.1R5.B1_D,3620.609375,-1876.0045166,1460.55383301,654.280029297,LHC.BPM.1L5.B2_D,4053.18261719,-1440.4296875,1608.88842773,615.755432129,LHC.BPM.1R5.B2_D,-3753.86376953,-2002.59655762,1504.62915039,836.070129395,266,4,2,0,0,11,50,160
855,7442,326676,184,48,1542139010,192,1,74,3,32,ACQUIRING,MIXED,55,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2990.47387695,-1529.06896973,1201.72180176,561.536865234,LHC.BPM.1R5.B1_D,3620.78613281,-1875.70300293,1460.68432617,654.078735352,LHC.BPM.1L5.B2_D,4053.71948242,-1440.18383789,1608.81762695,615.700256348,LHC.BPM.1R5.B2_D,-3754.19189453,-2002.94067383,1504.57629395,836.297302246,266,4,2,0,0,11,50,160
856,7442,326676,184,52,1542139011,606,1,74,3,32,ACQUIRING,MIXED,54,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2990.62573242,-1528.56030273,1154.95458984,643.78918457,LHC.BPM.1R5.B1_D,3621.07763672,-1876.0802002,1405.37121582,831.303222656,LHC.BPM.1L5.B2_D,4053.87451172,-1440.71386719,1602.71386719,526.41784668,LHC.BPM.1R5.B2_D,-3754.55004883,-2002.25610352,1459.87280273,747.026489258,266,4,2,0,0,11,50,160
857,7442,326676,184,56,1542139013,19,1,74,3,32,ACQUIRING,MIXED,52,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2990.57324219,-1528.34094238,1201.68347168,561.362792969,LHC.BPM.1R5.B1_D,3620.90209961,-1876.29052734,1460.54833984,654.24420166,LHC.BPM.1L5.B2_D,4054.8605957,-1441.11767578,1609.60107422,616.025634766,LHC.BPM.1R5.B2_D,-3755.40942383,-2001.95410156,1505.25622559,836.063842773,266,4,2,0,0,11,50,160
858,7442,326676,184,60,1542139014,533,1,74,3,32,ACQUIRING,MIXED,51,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2990.74194336,-1528.94006348,1201.80981445,561.530273438,LHC.BPM.1R5.B1_D,3621.11694336,-1875.63879395,1460.76599121,654.102416992,LHC.BPM.1L5.B2_D,4054.53344727,-1439.9597168,1609.25598145,615.590637207,LHC.BPM.1R5.B2_D,-3755.0871582,-2003.10778809,1504.94128418,836.446289062,266,4,2,0,0,11,50,160
859,7442,326676,184,64,1542139015,947,1,74,3,32,ACQUIRING,MIXED,50,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2990.7043457,-1528.5501709,1154.94311523,643.784423828,LHC.BPM.1R5.B1_D,3621.00219727,-1876.00463867,1405.24621582,831.218444824,LHC.BPM.1L5.B2_D,4054.43676758,-1439.96240234,1602.74291992,525.938354492,LHC.BPM.1R5.B2_D,-3755.14233398,-2002.95275879,1459.99804688,747.436462402,266,4,2,0,0,11,50,160
860,7442,326676,185,4,1542139017,465,1,74,3,32,ACQUIRING,MIXED,48,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2990.66918945,-1528.62280273,1154.95861816,643.812805176,LHC.BPM.1R5.B1_D,3621.17236328,-1875.95776367,1405.30737305,831.181335449,LHC.BPM.1L5.B2_D,4055.19335938,-1440.57470703,1603.01367188,526.228149414,LHC.BPM.1R5.B2_D,-3755.7980957,-2002.57653809,1460.33288574,747.43359375,266,4,2,0,0,11,50,160
861,7442,326676,185,8,1542139018,878,1,74,3,32,ACQUIRING,MIXED,47,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2990.56494141,-1528.68566895,1201.6817627,561.610900879,LHC.BPM.1R5.B1_D,3620.95336914,-1875.92810059,1460.6607666,654.078918457,LHC.BPM.1L5.B2_D,4055.52905273,-1440.68005371,1609.83850098,615.873596191,LHC.BPM.1R5.B2_D,-3756.06054688,-2002.16345215,1505.31567383,835.827697754,266,4,2,0,0,11,50,160
862,7442,326676,185,12,1542139020,392,1,74,3,32,ACQUIRING,MIXED,45,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2989.96972656,-1528.32080078,1201.51831055,561.244628906,LHC.BPM.1R5.B1_D,3620.38427734,-1876.44836426,1460.49926758,654.46685791,LHC.BPM.1L5.B2_D,4054.9621582,-1441.05822754,1609.46508789,616.054443359,LHC.BPM.1R5.B2_D,-3755.42651367,-2002.13317871,1504.85656738,835.868469238,266,4,2,0,0,11,50,160
863,7442,326676,185,16,1542139021,807,1,74,3,32,ACQUIRING,MIXED,44,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2989.51049805,-1528.44458008,1154.29760742,643.99206543,LHC.BPM.1R5.B1_D,3619.86279297,-1876.29223633,1404.61364746,831.086730957,LHC.BPM.1L5.B2_D,4054.99511719,-1441.05517578,1602.9888916,526.344055176,LHC.BPM.1R5.B2_D,-3755.44360352,-2001.87963867,1460.33154297,747.168518066,266,4,2,0,0,11,50,160
864,7442,326676,185,20,1542139023,219,1,74,3,32,ACQUIRING,MIXED,42,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2988.33007812,-1528.34057617,1154.21362305,643.64440918,LHC.BPM.1R5.B1_D,3618.65161133,-1876.33325195,1404.53271484,831.347717285,LHC.BPM.1L5.B2_D,4054.60253906,-1441.10766602,1602.48254395,526.358581543,LHC.BPM.1R5.B2_D,-3755.15283203,-2002.04467773,1459.97924805,747.155700684,266,4,2,0,0,11,50,160
865,7442,326676,185,24,1542139024,736,1,74,3,32,ACQUIRING,MIXED,41,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2988.65380859,-1528.19836426,1200.93664551,561.400634766,LHC.BPM.1R5.B1_D,3619.04418945,-1876.39038086,1459.94262695,654.285400391,LHC.BPM.1L5.B2_D,4054.88500977,-1440.73364258,1609.85961914,615.790222168,LHC.BPM.1R5.B2_D,-3755.41625977,-2002.3470459,1505.1652832,836.258728027,266,4,2,0,0,11,50,160
866,7442,326676,185,28,1542139026,149,1,74,3,32,ACQUIRING,MIXED,39,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2989.92626953,-1528.64123535,1201.59777832,561.510742188,LHC.BPM.1R5.B1_D,3620.39111328,-1876.09155273,1460.7824707,654.17364502,LHC.BPM.1L5.B2_D,4055.61962891,-1440.05285645,1609.90759277,615.632324219,LHC.BPM.1R5.B2_D,-3756.29174805,-2002.8927002,1505.38842773,836.322753906,266,4,2,0,0,11,50,160
867,7442,326676,185,32,1542139027,665,1,74,3,32,ACQUIRING,MIXED,38,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2990.26074219,-1528.65270996,1154.82531738,643.895935059,LHC.BPM.1R5.B1_D,3620.59082031,-1876.06286621,1404.92565918,831.205993652,LHC.BPM.1L5.B2_D,4056.18481445,-1439.86853027,1603.4732666,525.832275391,LHC.BPM.1R5.B2_D,-3756.64770508,-2003.11401367,1460.73449707,747.702758789,266,4,2,0,0,11,50,160
868,7442,326676,185,36,1542139029,77,1,74,3,32,ACQUIRING,MIXED,36,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2989.98071289,-1529.00915527,1154.6685791,644.091918945,LHC.BPM.1R5.B1_D,3620.34008789,-1875.79882812,1404.77612305,831.144226074,LHC.BPM.1L5.B2_D,4056.27734375,-1439.96044922,1603.46704102,525.994689941,LHC.BPM.1R5.B2_D,-3756.66503906,-2003.1270752,1460.59899902,747.454040527,266,4,2,0,0,11,50,160
869,7442,326676,185,40,1542139030,590,1,74,3,32,ACQUIRING,MIXED,35,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2989.64282227,-1528.98986816,1201.27209473,561.581481934,LHC.BPM.1R5.B1_D,3619.70507812,-1875.80810547,1460.23486328,654.034179688,LHC.BPM.1L5.B2_D,4056.55249023,-1440.15539551,1610.22351074,615.698974609,LHC.BPM.1R5.B2_D,-3756.92529297,-2002.95471191,1505.76318359,836.452392578,266,4,2,0,0,11,50,160
870,7442,326676,185,44,1542139032,9,1,74,3,32,ACQUIRING,MIXED,34,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2989.53393555,-1529.11499023,1154.58459473,644.19354248,LHC.BPM.1R5.B1_D,3619.67382812,-1875.60461426,1404.7532959,830.989013672,LHC.BPM.1L5.B2_D,4056.1328125,-1440.29394531,1603.1315918,526.105957031,LHC.BPM.1R5.B2_D,-3756.58349609,-2002.89013672,1460.32519531,747.404052734,266,4,2,0,0,11,50,160
871,7442,326676,185,48,1542139033,423,1,74,3,32,ACQUIRING,MIXED,32,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2988.50244141,-1528.74755859,1154.14367676,644.040527344,LHC.BPM.1R5.B1_D,3618.7355957,-1876.04663086,1404.35144043,831.100097656,LHC.BPM.1L5.B2_D,4056.60058594,-1440.53808594,1603.48620605,526.035217285,LHC.BPM.1R5.B2_D,-3756.97265625,-2002.5970459,1460.62316895,747.533325195,266,4,2,0,0,11,50,160
872,7442,326676,185,52,1542139034,937,1,74,3,32,ACQUIRING,MIXED,31,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2988.62231445,-1528.66503906,1201.00036621,561.384460449,LHC.BPM.1R5.B1_D,3618.99291992,-1876.12402344,1460.10668945,654.336730957,LHC.BPM.1L5.B2_D,4056.33837891,-1440.5144043,1610.04174805,615.946716309,LHC.BPM.1R5.B2_D,-3756.82983398,-2002.50170898,1505.66711426,836.019165039,266,4,2,0,0,11,50,160
873,7442,326676,185,56,1542139036,352,1,74,3,32,ACQUIRING,MIXED,29,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2988.37548828,-1528.96887207,1200.8236084,561.536010742,LHC.BPM.1R5.B1_D,3618.41210938,-1875.80444336,1459.80993652,654.192138672,LHC.BPM.1L5.B2_D,4056.36938477,-1439.89953613,1610.08325195,615.699829102,LHC.BPM.1R5.B2_D,-3756.8605957,-2003.01452637,1505.7097168,836.233520508,266,4,2,0,0,11,50,160
874,7442,326676,185,60,1542139037,866,1,74,3,32,ACQUIRING,MIXED,28,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2988.64648438,-1528.53186035,1154.34326172,643.788635254,LHC.BPM.1R5.B1_D,3618.69604492,-1876.23779297,1404.41662598,831.34375,LHC.BPM.1L5.B2_D,4056.62451172,-1440.02392578,1603.67810059,525.895324707,LHC.BPM.1R5.B2_D,-3757.07250977,-2002.94067383,1460.77905273,747.667907715,266,4,2,0,0,11,50,160
875,7442,326676,185,64,1542139039,279,1,74,3,32,ACQUIRING,MIXED,26,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2988.90917969,-1528.64086914,1154.55090332,643.835510254,LHC.BPM.1R5.B1_D,3619.16210938,-1876.16491699,1404.72949219,831.324157715,LHC.BPM.1L5.B2_D,4056.52099609,-1440.08032227,1603.81005859,525.749633789,LHC.BPM.1R5.B2_D,-3756.82519531,-2002.93798828,1460.77404785,747.78894043,266,4,2,0,0,11,50,160
876,7442,326676,186,4,1542139040,700,1,74,3,32,ACQUIRING,MIXED,25,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2989.16137695,-1528.3223877,1201.02636719,561.321716309,LHC.BPM.1R5.B1_D,3619.2644043,-1876.42553711,1459.95373535,654.356384277,LHC.BPM.1L5.B2_D,4056.69970703,-1440.05310059,1610.00634766,615.875366211,LHC.BPM.1R5.B2_D,-3757.10742188,-2003.14685059,1505.73974609,836.279785156,266,4,2,0,0,11,50,160
877,7442,326676,186,8,1542139042,214,1,74,3,32,ACQUIRING,MIXED,23,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2988.67358398,-1528.89282227,1200.92041016,561.540649414,LHC.BPM.1R5.B1_D,3618.89208984,-1875.87780762,1459.9510498,654.142883301,LHC.BPM.1L5.B2_D,4056.54003906,-1439.76708984,1609.87268066,615.607421875,LHC.BPM.1R5.B2_D,-3756.83349609,-2003.24316406,1505.40454102,836.531921387,266,4,2,0,0,11,50,160
878,7442,326676,186,12,1542139043,626,1,74,3,32,ACQUIRING,MIXED,22,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2989.0,-1529.10009766,1154.54125977,644.235656738,LHC.BPM.1R5.B1_D,3619.10400391,-1875.71606445,1404.61950684,830.983642578,LHC.BPM.1L5.B2_D,4056.41943359,-1439.75305176,1603.73168945,525.780822754,LHC.BPM.1R5.B2_D,-3756.96899414,-2003.3659668,1461.0123291,747.7109375,266,4,2,0,0,11,50,160
879,7442,326676,186,16,1542139045,139,1,74,3,32,ACQUIRING,MIXED,20,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2988.95922852,-1529.48046875,1154.39074707,644.372070312,LHC.BPM.1R5.B1_D,3619.10400391,-1875.30529785,1404.49169922,830.888977051,LHC.BPM.1L5.B2_D,4056.84936523,-1439.79406738,1603.63305664,525.895629883,LHC.BPM.1R5.B2_D,-3757.52929688,-2003.17126465,1461.01000977,747.682373047,266,4,2,0,0,11,50,160
880,7442,326676,186,20,1542139046,553,1,74,3,32,ACQUIRING,MIXED,19,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2988.74926758,-1528.81115723,1200.87329102,561.185546875,LHC.BPM.1R5.B1_D,3618.95385742,-1875.89733887,1459.96191406,654.388671875,LHC.BPM.1L5.B2_D,4056.95629883,-1440.34802246,1610.39990234,615.972290039,LHC.BPM.1R5.B2_D,-3757.47094727,-2002.46240234,1505.81018066,835.856384277,266,4,2,0,0,11,50,160
881,7442,326676,186,24,1542139048,66,1,74,3,32,ACQUIRING,MIXED,17,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2988.44042969,-1528.91540527,1200.62854004,561.355163574,LHC.BPM.1R5.B1_D,3618.52587891,-1875.85168457,1459.74475098,654.286437988,LHC.BPM.1L5.B2_D,4056.79663086,-1440.08300781,1610.43371582,615.868286133,LHC.BPM.1R5.B2_D,-3757.1953125,-2003.05004883,1505.81311035,835.943969727,266,4,2,0,0,11,50,160
882,7442,326676,186,28,1542139049,479,1,74,3,32,ACQUIRING,MIXED,16,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2987.42749023,-1528.1451416,1153.6003418,643.67590332,LHC.BPM.1R5.B1_D,3617.52416992,-1876.61877441,1403.58325195,831.560119629,LHC.BPM.1L5.B2_D,4056.70678711,-1440.47363281,1603.4152832,526.104003906,LHC.BPM.1R5.B2_D,-3757.10644531,-2002.48144531,1460.73144531,747.612731934,266,4,2,0,0,11,50,160
883,7442,326676,186,32,1542139050,996,1,74,3,32,ACQUIRING,MIXED,15,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2987.42016602,-1528.27148438,1200.63366699,561.456115723,LHC.BPM.1R5.B1_D,3617.42138672,-1876.49035645,1459.67468262,654.184387207,LHC.BPM.1L5.B2_D,4056.80712891,-1440.16809082,1610.52282715,615.629577637,LHC.BPM.1R5.B2_D,-3757.24194336,-2002.8203125,1505.9317627,836.21697998,266,4,2,0,0,11,50,160
884,7442,326676,186,36,1542139052,408,1,74,3,32,ACQUIRING,MIXED,13,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2987.32861328,-1528.55358887,1200.41845703,561.249389648,LHC.BPM.1R5.B1_D,3617.52172852,-1876.24890137,1459.43481445,654.426086426,LHC.BPM.1L5.B2_D,4056.54199219,-1440.22851562,1610.2845459,616.010131836,LHC.BPM.1R5.B2_D,-3756.89770508,-2002.67150879,1505.69104004,835.786193848,266,4,2,0,0,11,50,160
885,7442,326676,186,40,1542139053,827,1,74,3,32,ACQUIRING,MIXED,12,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2987.16064453,-1528.04846191,1153.61279297,643.71295166,LHC.BPM.1R5.B1_D,3617.39868164,-1876.60571289,1403.80639648,831.41784668,LHC.BPM.1L5.B2_D,4056.80371094,-1440.92553711,1603.64086914,526.3203125,LHC.BPM.1R5.B2_D,-3757.31616211,-2002.15600586,1461.01721191,747.516723633,266,4,2,0,0,11,50,160
886,7442,326676,186,44,1542139055,339,1,74,3,32,ACQUIRING,MIXED,10,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2988.43896484,-1528.20922852,1154.17749023,643.871276855,LHC.BPM.1R5.B1_D,3618.68725586,-1876.56970215,1404.32702637,831.300292969,LHC.BPM.1L5.B2_D,4056.71655273,-1440.35180664,1603.76428223,525.945495605,LHC.BPM.1R5.B2_D,-3757.06787109,-2002.68505859,1461.05810547,747.904785156,266,4,2,0,0,11,50,160
887,7442,326676,186,48,1542139056,760,1,74,3,32,ACQUIRING,MIXED,9,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2988.35620117,-1528.48071289,1200.79931641,561.447143555,LHC.BPM.1R5.B1_D,3618.51538086,-1876.19055176,1459.80480957,654.22668457,LHC.BPM.1L5.B2_D,4057.18432617,-1440.05627441,1610.47290039,615.705749512,LHC.BPM.1R5.B2_D,-3757.6484375,-2003.02844238,1505.92199707,836.096923828,266,4,2,0,0,11,50,160
888,7442,326676,186,52,1542139058,273,1,74,3,32,ACQUIRING,MIXED,7,0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0674263462424,0.0,0.0,0.0,-0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2988.09375,-1528.58459473,1200.71484375,561.522338867,LHC.BPM.1R5.B1_D,3618.26293945,-1876.18835449,1459.79699707,654.150695801,LHC.BPM.1L5.B2_D,4057.8046875,-1440.01696777,1610.47888184,615.754577637,LHC.BPM.1R5.B2_D,-3758.37304688,-2003.09155273,1506.07336426,836.120178223,266,4,2,0,0,11,50,160
