VARIABLE: LHC.BPM.1L5.B1_DOROS:POS_H

Timestamp (UTC_TIME),Value
2016-05-27 08:08:36.002,0.3748
2016-05-27 08:08:37.002,0.3789
2016-05-27 08:08:38.003,0.3836
2016-05-27 08:08:39.002,0.3886
2016-05-27 08:08:40.002,0.3928
2016-05-27 08:08:41.003,0.3952
2016-05-27 08:08:42.003,0.3958
2016-05-27 08:08:45.002,0.3957
2016-05-27 08:08:46.002,0.3958
2016-05-27 08:08:47.003,0.396
2016-05-27 08:08:48.002,0.3957
2016-05-27 08:08:49.002,0.3959
2016-05-27 08:08:50.002,0.3958
2016-05-27 08:08:52.002,0.396
2016-05-27 08:08:54.002,0.3963
2016-05-27 08:08:55.003,0.396
2016-05-27 08:08:56.004,0.3961
2016-05-27 08:08:58.002,0.396
2016-05-27 08:09:00.002,0.3959
2016-05-27 08:09:01.003,0.3961
2016-05-27 08:09:03.003,0.396
2016-05-27 08:09:04.002,0.3961
2016-05-27 08:09:05.003,0.3958
2016-05-27 08:09:06.002,0.3955
2016-05-27 08:09:09.002,0.3956
2016-05-27 08:09:10.003,0.3959
2016-05-27 08:09:12.002,0.396
2016-05-27 08:09:13.002,0.3959
2016-05-27 08:09:15.004,0.3971
2016-05-27 08:09:16.003,0.4002
2016-05-27 08:09:17.003,0.4048
2016-05-27 08:09:18.003,0.4098
2016-05-27 08:09:19.003,0.4146
2016-05-27 08:09:20.003,0.4184
2016-05-27 08:09:21.003,0.42
2016-05-27 08:09:22.004,0.4206
2016-05-27 08:09:23.003,0.4204
2016-05-27 08:09:27.003,0.4203
2016-05-27 08:09:28.004,0.4205
2016-05-27 08:09:30.004,0.4204
2016-05-27 08:09:31.003,0.4202
2016-05-27 08:09:32.004,0.4199
2016-05-27 08:09:33.003,0.42
2016-05-27 08:09:34.003,0.4203
2016-05-27 08:09:35.003,0.4204
2016-05-27 08:09:36.003,0.4203
2016-05-27 08:09:37.003,0.4207
2016-05-27 08:09:38.002,0.4206
2016-05-27 08:09:39.003,0.4204
2016-05-27 08:09:40.003,0.4202
2016-05-27 08:09:41.004,0.42
2016-05-27 08:09:42.004,0.4201
2016-05-27 08:09:43.003,0.4203
2016-05-27 08:09:44.003,0.4204
2016-05-27 08:09:46.003,0.4205
2016-05-27 08:09:49.003,0.4207
2016-05-27 08:09:50.003,0.4206
2016-05-27 08:09:51.003,0.4204
2016-05-27 08:09:53.003,0.4203
2016-05-27 08:09:54.004,0.4207
2016-05-27 08:09:55.003,0.4224
2016-05-27 08:09:56.003,0.4258
2016-05-27 08:09:57.003,0.4307
2016-05-27 08:09:58.002,0.436
2016-05-27 08:09:59.002,0.4405
2016-05-27 08:10:00.002,0.4436
2016-05-27 08:10:01.003,0.4448
2016-05-27 08:10:02.003,0.4451
2016-05-27 08:10:03.004,0.4449
2016-05-27 08:10:04.003,0.445
2016-05-27 08:10:05.002,0.4449
2016-05-27 08:10:06.002,0.4447
2016-05-27 08:10:07.003,0.4448
2016-05-27 08:10:08.002,0.4449
2016-05-27 08:10:09.003,0.445
2016-05-27 08:10:13.002,0.4449
2016-05-27 08:10:14.002,0.4448
2016-05-27 08:10:15.002,0.4447
2016-05-27 08:10:17.003,0.4448
2016-05-27 08:10:18.002,0.4449
2016-05-27 08:10:21.003,0.445
2016-05-27 08:10:22.003,0.4448
2016-05-27 08:10:24.002,0.445
2016-05-27 08:10:25.002,0.4448
2016-05-27 08:10:27.004,0.445
2016-05-27 08:10:28.003,0.4447
2016-05-27 08:10:30.003,0.4451
2016-05-27 08:10:33.003,0.4452
2016-05-27 08:10:34.004,0.4457
2016-05-27 08:10:35.003,0.4479
2016-05-27 08:10:36.003,0.4521
2016-05-27 08:10:37.004,0.4571
2016-05-27 08:10:38.003,0.4622
2016-05-27 08:10:39.002,0.4663
2016-05-27 08:10:40.003,0.4689
2016-05-27 08:10:41.002,0.4698
2016-05-27 08:10:44.003,0.4696
2016-05-27 08:10:45.003,0.4697
2016-05-27 08:10:47.003,0.4696
2016-05-27 08:10:48.004,0.4698
2016-05-27 08:10:49.003,0.4696
2016-05-27 08:10:50.003,0.4695
2016-05-27 08:10:51.003,0.4697
2016-05-27 08:10:52.003,0.4696
2016-05-27 08:10:54.003,0.4697
2016-05-27 08:10:55.004,0.4696
2016-05-27 08:10:56.004,0.4698
2016-05-27 08:10:58.003,0.4695
2016-05-27 08:10:59.002,0.4694
2016-05-27 08:11:00.003,0.4695
2016-05-27 08:11:01.003,0.4694
2016-05-27 08:11:03.004,0.4693
2016-05-27 08:11:05.003,0.4694
2016-05-27 08:11:07.004,0.4692
2016-05-27 08:11:08.003,0.4694
2016-05-27 08:11:10.004,0.4693
2016-05-27 08:11:11.004,0.4694
2016-05-27 08:11:14.004,0.4704
2016-05-27 08:11:15.005,0.4735
2016-05-27 08:11:16.002,0.4782
2016-05-27 08:11:17.003,0.4833
2016-05-27 08:11:18.003,0.4881
2016-05-27 08:11:19.003,0.492
2016-05-27 08:11:20.002,0.4941
2016-05-27 08:11:21.002,0.4946
2016-05-27 08:11:23.002,0.4945
