dummy,fill,run,ls,nb,sec,msec,acqflag,step,beam,ip,scanstatus,plane,progress,nominal_separation,read_nominal_B1sepPlane,read_nominal_B1xingPlane,read_nominal_B2sepPlane,read_nominal_B2xingPlane,set_nominal_B1sepPlane,set_nominal_B1xingPlane,set_nominal_B2sepPlane,set_nominal_B2xingPlane,atlas_totInst,nominal_separation_plane,bpm_5LDOROS_B1Names,bpm_5LDOROS_B1hPos,bpm_5LDOROS_B1vPos,bpm_5LDOROS_B1hErr,bpm_5LDOROS_B1vErr,bpm_5RDOROS_B1Names,bpm_5RDOROS_B1hPos,bpm_5RDOROS_B1vPos,bpm_5RDOROS_B1hErr,bpm_5RDOROS_B1vErr,bpm_5LDOROS_B2Names,bpm_5LDOROS_B2hPos,bpm_5LDOROS_B2vPos,bpm_5LDOROS_B2hErr,bpm_5LDOROS_B2vErr,bpm_5RDOROS_B2Names,bpm_5RDOROS_B2hPos,bpm_5RDOROS_B2vPos,bpm_5RDOROS_B2hErr,bpm_5RDOROS_B2vErr,totsize,publishnnb,datasourceid,algoid,channelid,payloadtype,bstar5,xingHmurad
870,7483,327463,167,32,1543465682,292,1,74,3,32,ACQUIRING,MIXED,40,0.0240850318223,-0.0596146658063,0.0485053136945,0.0596146658063,-0.0725903436542,0.0,0.0,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2778.68212891,-1501.34509277,1116.97973633,550.911621094,LHC.BPM.1R5.B1_D,3464.69604492,-1766.48535156,1339.31018066,778.595092773,LHC.BPM.1L5.B2_D,4059.43579102,-1457.359375,1621.98388672,613.756408691,LHC.BPM.1R5.B2_D,-3777.73999023,-1928.99072266,1514.77746582,814.582336426,266,4,2,0,0,11,50,160
871,7483,327463,167,36,1543465683,805,1,74,3,32,ACQUIRING,MIXED,38,0.0240850318223,-0.0596146658063,0.0485053136945,0.0596146658063,-0.0725903436542,0.0,0.0,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2778.72094727,-1501.61572266,1071.15124512,632.193603516,LHC.BPM.1R5.B1_D,3464.81347656,-1766.18945312,1395.40869141,615.915344238,LHC.BPM.1L5.B2_D,4058.38305664,-1457.51586914,1594.62585449,542.27130127,LHC.BPM.1R5.B2_D,-3776.83422852,-1928.81176758,1465.38293457,709.874328613,266,4,2,0,0,11,50,160
872,7483,327463,167,40,1543465685,217,1,74,3,32,ACQUIRING,MIXED,37,0.0240850318223,-0.0596146658063,0.0485053136945,0.0596146658063,-0.0725903436542,0.0,0.0,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2778.70776367,-1502.07067871,1071.02478027,632.375976562,LHC.BPM.1R5.B1_D,3464.75976562,-1765.53881836,1395.27258301,615.655395508,LHC.BPM.1L5.B2_D,4057.52709961,-1458.1340332,1594.55493164,542.352050781,LHC.BPM.1R5.B2_D,-3775.80834961,-1928.0369873,1465.22216797,709.726379395,266,4,2,0,0,11,50,160
873,7483,327463,167,44,1543465686,730,1,74,3,32,ACQUIRING,MIXED,35,0.0240850318223,-0.0596146658063,0.0485053136945,0.0596146658063,-0.0725903436542,0.0,0.0,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2778.31030273,-1502.27392578,1116.80004883,551.250732422,LHC.BPM.1R5.B1_D,3464.43164062,-1765.42346191,1339.15991211,778.259216309,LHC.BPM.1L5.B2_D,4056.63623047,-1457.92578125,1620.70031738,614.003356934,LHC.BPM.1R5.B2_D,-3774.81591797,-1928.30993652,1513.37524414,814.336914062,266,4,2,0,0,11,50,160
874,7483,327463,167,48,1543465688,147,1,74,3,32,ACQUIRING,MIXED,34,0.0240850318223,-0.0596146658063,0.0485053136945,0.0596146658063,-0.0725903436542,0.0,0.0,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2779.05761719,-1501.64135742,1117.07324219,550.838500977,LHC.BPM.1R5.B1_D,3465.09448242,-1765.97595215,1339.39880371,778.650939941,LHC.BPM.1L5.B2_D,4054.9230957,-1457.87634277,1620.43469238,614.05859375,LHC.BPM.1R5.B2_D,-3772.79711914,-1928.52416992,1513.08081055,814.288513184,266,4,2,0,0,11,50,160
875,7483,327463,167,52,1543465689,661,1,74,3,32,ACQUIRING,MIXED,32,0.0240850318223,-0.0596146658063,0.0485053136945,0.0596146658063,-0.0725903436542,0.0,0.0,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2778.96704102,-1501.60876465,1071.25769043,632.269897461,LHC.BPM.1R5.B1_D,3465.06933594,-1765.88415527,1395.53088379,615.628601074,LHC.BPM.1L5.B2_D,4054.81665039,-1457.22375488,1593.38842773,541.743896484,LHC.BPM.1R5.B2_D,-3772.73217773,-1929.10192871,1463.87597656,710.405578613,266,4,2,0,0,11,50,160
876,7483,327463,167,56,1543465691,74,1,74,3,32,ACQUIRING,MIXED,31,0.0240850318223,-0.0596146658063,0.0485053136945,0.0596146658063,-0.0725903436542,0.0,0.0,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2778.58129883,-1502.06152344,1071.11035156,632.479003906,LHC.BPM.1R5.B1_D,3464.67114258,-1765.59289551,1395.40124512,615.441650391,LHC.BPM.1L5.B2_D,4056.7331543,-1457.04760742,1594.4173584,541.640991211,LHC.BPM.1R5.B2_D,-3774.796875,-1929.37573242,1464.93786621,710.579467773,266,4,2,0,0,11,50,160
877,7483,327463,167,60,1543465692,488,1,74,3,32,ACQUIRING,MIXED,29,0.0240850318223,-0.0596146658063,0.0485053136945,0.0596146658063,-0.0725903436542,0.0,0.0,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2778.44677734,-1502.23168945,1116.82043457,551.122802734,LHC.BPM.1R5.B1_D,3464.45483398,-1765.34912109,1339.05126953,778.422851562,LHC.BPM.1L5.B2_D,4057.57177734,-1456.58300781,1621.58276367,613.657958984,LHC.BPM.1R5.B2_D,-3775.61572266,-1929.59765625,1514.2947998,814.513549805,266,4,2,0,0,11,50,160
878,7483,327463,167,64,1543465694,1,1,74,3,32,ACQUIRING,MIXED,28,0.0240850318223,-0.0596146658063,0.0485053136945,0.0596146658063,-0.0725903436542,0.0,0.0,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2778.68701172,-1502.1652832,1071.30114746,632.430664062,LHC.BPM.1R5.B1_D,3464.66748047,-1765.43029785,1395.57397461,615.505249023,LHC.BPM.1L5.B2_D,4057.7722168,-1456.24633789,1594.5736084,541.375305176,LHC.BPM.1R5.B2_D,-3775.89501953,-1929.9095459,1465.15551758,710.826660156,266,4,2,0,0,11,50,160
879,7483,327463,168,4,1543465695,417,1,74,3,32,ACQUIRING,MIXED,27,0.0240850318223,-0.0596146658063,0.0485053136945,0.0596146658063,-0.0725903436542,0.0,0.0,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2778.94677734,-1501.41052246,1071.51940918,631.999633789,LHC.BPM.1R5.B1_D,3464.91308594,-1766.10510254,1395.78747559,615.956481934,LHC.BPM.1L5.B2_D,4058.37915039,-1456.1204834,1594.74255371,541.49798584,LHC.BPM.1R5.B2_D,-3776.4284668,-1929.95959473,1465.31518555,710.59185791,266,4,2,0,0,11,50,160
880,7483,327463,168,8,1543465696,929,1,74,3,32,ACQUIRING,MIXED,25,0.0240850318223,-0.0596146658063,0.0485053136945,0.0596146658063,-0.0725903436542,0.0,0.0,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2779.06811523,-1501.78625488,1116.91247559,551.262512207,LHC.BPM.1R5.B1_D,3464.9765625,-1765.78308105,1339.09240723,778.263122559,LHC.BPM.1L5.B2_D,4058.97998047,-1456.14550781,1622.37719727,613.462646484,LHC.BPM.1R5.B2_D,-3777.09643555,-1929.93493652,1515.09643555,814.777038574,266,4,2,0,0,11,50,160
881,7483,327463,168,12,1543465698,341,1,74,3,32,ACQUIRING,MIXED,24,0.0240850318223,-0.0596146658063,0.0485053136945,0.0596146658063,-0.0725903436542,0.0,0.0,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2777.8737793,-1501.18981934,1116.54089355,550.909362793,LHC.BPM.1R5.B1_D,3463.74145508,-1766.3638916,1338.76525879,778.649169922,LHC.BPM.1L5.B2_D,4059.05639648,-1457.42297363,1622.01245117,614.043640137,LHC.BPM.1R5.B2_D,-3776.9621582,-1928.80859375,1514.6829834,814.187255859,266,4,2,0,0,11,50,160
882,7483,327463,168,16,1543465699,862,1,74,3,32,ACQUIRING,MIXED,22,0.0240850318223,-0.0596146658063,0.0485053136945,0.0596146658063,-0.0725903436542,0.0,0.0,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2778.33349609,-1501.6484375,1071.31262207,632.253967285,LHC.BPM.1R5.B1_D,3464.39233398,-1765.91931152,1395.65856934,615.679992676,LHC.BPM.1L5.B2_D,4058.18359375,-1457.35253906,1594.48046875,541.874328613,LHC.BPM.1R5.B2_D,-3776.16088867,-1928.89770508,1464.99108887,710.364440918,266,4,2,0,0,11,50,160
883,7483,327463,168,20,1543465701,274,1,74,3,32,ACQUIRING,MIXED,21,0.0240850318223,-0.0596146658063,0.0485053136945,0.0596146658063,-0.0725903436542,0.0,0.0,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2784.42919922,-1502.21765137,1073.89758301,632.343566895,LHC.BPM.1R5.B1_D,3470.7800293,-1765.42993164,1398.42150879,615.647094727,LHC.BPM.1L5.B2_D,4051.90039062,-1457.54663086,1591.6192627,542.213623047,LHC.BPM.1R5.B2_D,-3770.00219727,-1929.0168457,1462.28674316,710.129211426,266,4,2,0,0,11,50,160
884,7483,327463,168,24,1543465702,687,1,74,3,32,ACQUIRING,MIXED,19,0.0240850318223,-0.0596146658063,0.0485053136945,0.0596146658063,-0.0725903436542,0.0,0.0,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2786.42431641,-1501.90893555,1120.34509277,551.025634766,LHC.BPM.1R5.B1_D,3472.62841797,-1765.51513672,1342.51757812,778.376708984,LHC.BPM.1L5.B2_D,4050.68676758,-1457.33654785,1618.9666748,613.692504883,LHC.BPM.1R5.B2_D,-3768.47729492,-1928.99438477,1511.36193848,814.50012207,266,4,2,0,0,11,50,160
885,7483,327463,168,28,1543465704,202,1,74,3,32,ACQUIRING,MIXED,18,0.0240850318223,-0.0596146658063,0.0485053136945,0.0596146658063,-0.0725903436542,0.0,0.0,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2780.93676758,-1502.33459473,1117.59436035,551.233703613,LHC.BPM.1R5.B1_D,3466.96606445,-1765.1418457,1339.61975098,778.214050293,LHC.BPM.1L5.B2_D,4054.18774414,-1457.36804199,1620.94396973,613.665161133,LHC.BPM.1R5.B2_D,-3772.35205078,-1928.80651855,1513.2869873,814.446472168,266,4,2,0,0,11,50,160
886,7483,327463,168,32,1543465705,614,1,74,3,32,ACQUIRING,MIXED,16,0.0240850318223,-0.0596146658063,0.0485053136945,0.0596146658063,-0.0725903436542,0.0,0.0,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2779.15771484,-1502.32543945,1070.92700195,632.46875,LHC.BPM.1R5.B1_D,3465.20336914,-1765.15039062,1395.46362305,615.518920898,LHC.BPM.1L5.B2_D,4055.4543457,-1457.64453125,1593.40649414,542.488830566,LHC.BPM.1R5.B2_D,-3773.83813477,-1928.7713623,1464.57849121,710.013061523,266,4,2,0,0,11,50,160
887,7483,327463,168,36,1543465707,127,1,74,3,32,ACQUIRING,MIXED,15,0.0240850318223,-0.0596146658063,0.0485053136945,0.0596146658063,-0.0725903436542,0.0,0.0,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2778.18823242,-1502.22607422,1070.5168457,632.351379395,LHC.BPM.1R5.B1_D,3464.13598633,-1765.1361084,1395.0057373,615.59185791,LHC.BPM.1L5.B2_D,4057.99487305,-1457.94836426,1594.61450195,542.689453125,LHC.BPM.1R5.B2_D,-3776.15380859,-1928.20666504,1465.6640625,709.755981445,266,4,2,0,0,11,50,160
888,7483,327463,168,40,1543465708,540,1,74,3,32,ACQUIRING,MIXED,13,0.0240850318223,-0.0596146658063,0.0485053136945,0.0596146658063,-0.0725903436542,0.0,0.0,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2777.71826172,-1502.42163086,1116.89001465,551.423522949,LHC.BPM.1R5.B1_D,3463.74560547,-1764.93859863,1338.94543457,777.977050781,LHC.BPM.1L5.B2_D,4059.12011719,-1458.37670898,1622.671875,614.0546875,LHC.BPM.1R5.B2_D,-3777.36621094,-1927.88269043,1515.01306152,814.01385498,266,4,2,0,0,11,50,160
889,7483,327463,168,44,1543465710,54,1,74,3,32,ACQUIRING,MIXED,12,0.0240850318223,-0.0596146658063,0.0485053136945,0.0596146658063,-0.0725903436542,0.0,0.0,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2777.85009766,-1502.79321289,1070.61791992,632.646606445,LHC.BPM.1R5.B1_D,3463.83032227,-1764.49133301,1395.07250977,615.234619141,LHC.BPM.1L5.B2_D,4059.27954102,-1457.38574219,1594.73413086,541.903198242,LHC.BPM.1R5.B2_D,-3777.45385742,-1928.77661133,1465.72546387,710.462219238,266,4,2,0,0,11,50,160
890,7483,327463,168,48,1543465711,467,1,74,3,32,ACQUIRING,MIXED,11,0.0240850318223,-0.0596146658063,0.0485053136945,0.0596146658063,-0.0725903436542,0.0,0.0,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2778.15380859,-1503.12011719,1070.734375,632.592346191,LHC.BPM.1R5.B1_D,3464.15307617,-1764.29174805,1395.22607422,615.347473145,LHC.BPM.1L5.B2_D,4058.17797852,-1456.5526123,1594.63879395,541.771240234,LHC.BPM.1R5.B2_D,-3776.24658203,-1929.54650879,1465.4510498,710.515319824,266,4,2,0,0,11,50,160
891,7483,327463,168,52,1543465712,980,1,74,3,32,ACQUIRING,MIXED,9,0.0240850318223,-0.0596146658063,0.0485053136945,0.0596146658063,-0.0725903436542,0.0,0.0,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2777.99316406,-1502.86791992,1116.89758301,551.541687012,LHC.BPM.1R5.B1_D,3464.02416992,-1764.60437012,1338.95605469,777.965820312,LHC.BPM.1L5.B2_D,4057.6328125,-1456.71374512,1621.45996094,613.65612793,LHC.BPM.1R5.B2_D,-3775.74023438,-1929.47766113,1513.93701172,814.519042969,266,4,2,0,0,11,50,160
892,7483,327463,168,56,1543465714,398,1,74,3,32,ACQUIRING,MIXED,8,0.0240850318223,-0.0596146658063,0.0485053136945,0.0596146658063,-0.0725903436542,0.0,0.0,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2779.17626953,-1502.30249023,1117.27490234,551.518981934,LHC.BPM.1R5.B1_D,3465.1496582,-1764.98120117,1339.33764648,777.855651855,LHC.BPM.1L5.B2_D,4056.84375,-1456.61791992,1621.09155273,613.200683594,LHC.BPM.1R5.B2_D,-3774.80419922,-1929.53564453,1513.37939453,814.971557617,266,4,2,0,0,11,50,160
893,7483,327463,168,60,1543465715,810,1,74,3,32,ACQUIRING,MIXED,6,0.0240850318223,-0.0596146658063,0.0485053136945,0.0596146658063,-0.0725903436542,0.0,0.0,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2778.63549805,-1502.7779541,1070.85974121,632.553344727,LHC.BPM.1R5.B1_D,3464.53344727,-1764.40307617,1395.24914551,615.30480957,LHC.BPM.1L5.B2_D,4056.35546875,-1455.70397949,1594.015625,541.430480957,LHC.BPM.1R5.B2_D,-3774.46191406,-1930.45422363,1465.02209473,710.83996582,266,4,2,0,0,11,50,160
894,7483,327463,168,64,1543465717,324,1,74,3,32,ACQUIRING,MIXED,5,0.0240850318223,-0.0596146658063,0.0485053136945,0.0596146658063,-0.0725903436542,0.0,0.0,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2778.05371094,-1503.56896973,1070.57788086,632.799987793,LHC.BPM.1R5.B1_D,3463.96606445,-1763.57983398,1395.00854492,614.985412598,LHC.BPM.1L5.B2_D,4057.08032227,-1455.8046875,1594.05480957,541.717041016,LHC.BPM.1R5.B2_D,-3775.25512695,-1930.45483398,1465.01928711,710.533691406,266,4,2,0,0,11,50,160
895,7483,327463,169,4,1543465718,744,1,74,3,32,ACQUIRING,MIXED,3,0.0240850318223,-0.0596146658063,0.0485053136945,0.0596146658063,-0.0725903436542,0.0,0.0,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2777.96289062,-1503.05273438,1117.05310059,551.488830566,LHC.BPM.1R5.B1_D,3464.01489258,-1764.18969727,1339.19348145,778.012023926,LHC.BPM.1L5.B2_D,4057.08789062,-1457.04382324,1621.68408203,613.989318848,LHC.BPM.1R5.B2_D,-3775.27026367,-1929.00402832,1514.06933594,814.146728516,266,4,2,0,0,11,50,160
896,7483,327463,169,8,1543465720,256,1,74,3,32,ACQUIRING,MIXED,2,0.0240850318223,-0.0596146658063,0.0485053136945,0.0596146658063,-0.0725903436542,0.0,0.0,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2778.56982422,-1502.76428223,1116.94030762,551.520141602,LHC.BPM.1R5.B1_D,3464.59912109,-1764.41125488,1339.09106445,777.897338867,LHC.BPM.1L5.B2_D,4056.57446289,-1456.75708008,1621.28552246,613.491577148,LHC.BPM.1R5.B2_D,-3774.69482422,-1929.23730469,1513.6159668,814.584899902,266,4,2,0,0,11,50,160
897,7483,327463,169,36,1543465730,456,1,76,3,32,ACQUIRING,MIXED,1,0.0,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0725903436542,0.0,-0.0240850318223,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2799.61621094,-1502.3338623,1125.2421875,551.364624023,LHC.BPM.1R5.B1_D,3438.62255859,-1764.92602539,1328.73815918,778.034179688,LHC.BPM.1L5.B2_D,4050.98925781,-1459.92785645,1619.26953125,614.903137207,LHC.BPM.1R5.B2_D,-3768.02197266,-1926.17504883,1511.25146484,813.287841797,266,4,2,0,0,11,50,160
898,7483,327463,169,40,1543465731,869,1,76,3,32,ACQUIRING,MIXED,1,0.0,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0725903436542,0.0,-0.0240850318223,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2799.61621094,-1502.3338623,1125.2421875,551.364624023,LHC.BPM.1R5.B1_D,3438.62255859,-1764.92602539,1328.73815918,778.034179688,LHC.BPM.1L5.B2_D,4050.98925781,-1459.92785645,1619.26953125,614.903137207,LHC.BPM.1R5.B2_D,-3768.02197266,-1926.17504883,1511.25146484,813.287841797,266,4,2,0,0,11,50,160
899,7483,327463,169,44,1543465733,282,1,76,3,32,ACQUIRING,MIXED,1,0.0,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0725903436542,0.0,-0.0240850318223,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2799.61621094,-1502.3338623,1125.2421875,551.364624023,LHC.BPM.1R5.B1_D,3438.62255859,-1764.92602539,1328.73815918,778.034179688,LHC.BPM.1L5.B2_D,4050.98925781,-1459.92785645,1619.26953125,614.903137207,LHC.BPM.1R5.B2_D,-3768.02197266,-1926.17504883,1511.25146484,813.287841797,266,4,2,0,0,11,50,160
900,7483,327463,169,48,1543465734,795,1,76,3,32,ACQUIRING,MIXED,1,0.0,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0725903436542,0.0,-0.0240850318223,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2799.61621094,-1502.3338623,1125.2421875,551.364624023,LHC.BPM.1R5.B1_D,3438.62255859,-1764.92602539,1328.73815918,778.034179688,LHC.BPM.1L5.B2_D,4050.98925781,-1459.92785645,1619.26953125,614.903137207,LHC.BPM.1R5.B2_D,-3768.02197266,-1926.17504883,1511.25146484,813.287841797,266,4,2,0,0,11,50,160
901,7483,327463,169,52,1543465736,208,1,76,3,32,ACQUIRING,MIXED,1,0.0,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0725903436542,0.0,-0.0240850318223,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2799.61621094,-1502.3338623,1125.2421875,551.364624023,LHC.BPM.1R5.B1_D,3438.62255859,-1764.92602539,1328.73815918,778.034179688,LHC.BPM.1L5.B2_D,4050.98925781,-1459.92785645,1619.26953125,614.903137207,LHC.BPM.1R5.B2_D,-3768.02197266,-1926.17504883,1511.25146484,813.287841797,266,4,2,0,0,11,50,160
902,7483,327463,169,56,1543465737,722,1,76,3,32,ACQUIRING,MIXED,1,0.0,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0725903436542,0.0,-0.0240850318223,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2799.61621094,-1502.3338623,1125.2421875,551.364624023,LHC.BPM.1R5.B1_D,3438.62255859,-1764.92602539,1328.73815918,778.034179688,LHC.BPM.1L5.B2_D,4050.98925781,-1459.92785645,1619.26953125,614.903137207,LHC.BPM.1R5.B2_D,-3768.02197266,-1926.17504883,1511.25146484,813.287841797,266,4,2,0,0,11,50,160
903,7483,327463,169,60,1543465739,133,1,76,3,32,ACQUIRING,MIXED,1,0.0,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0725903436542,0.0,-0.0240850318223,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2799.61621094,-1502.3338623,1125.2421875,551.364624023,LHC.BPM.1R5.B1_D,3438.62255859,-1764.92602539,1328.73815918,778.034179688,LHC.BPM.1L5.B2_D,4050.98925781,-1459.92785645,1619.26953125,614.903137207,LHC.BPM.1R5.B2_D,-3768.02197266,-1926.17504883,1511.25146484,813.287841797,266,4,2,0,0,11,50,160
904,7483,327463,169,64,1543465740,646,1,76,3,32,ACQUIRING,MIXED,1,0.0,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0725903436542,0.0,-0.0240850318223,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2799.61621094,-1502.3338623,1125.2421875,551.364624023,LHC.BPM.1R5.B1_D,3438.62255859,-1764.92602539,1328.73815918,778.034179688,LHC.BPM.1L5.B2_D,4050.98925781,-1459.92785645,1619.26953125,614.903137207,LHC.BPM.1R5.B2_D,-3768.02197266,-1926.17504883,1511.25146484,813.287841797,266,4,2,0,0,11,50,160
905,7483,327463,170,4,1543465742,60,1,76,3,32,ACQUIRING,MIXED,1,0.0,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0725903436542,0.0,-0.0240850318223,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2799.61621094,-1502.3338623,1125.2421875,551.364624023,LHC.BPM.1R5.B1_D,3438.62255859,-1764.92602539,1328.73815918,778.034179688,LHC.BPM.1L5.B2_D,4050.98925781,-1459.92785645,1619.26953125,614.903137207,LHC.BPM.1R5.B2_D,-3768.02197266,-1926.17504883,1511.25146484,813.287841797,266,4,2,0,0,11,50,160
906,7483,327463,170,8,1543465743,574,1,76,3,32,ACQUIRING,MIXED,1,0.0,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0725903436542,0.0,-0.0240850318223,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2799.61621094,-1502.3338623,1125.2421875,551.364624023,LHC.BPM.1R5.B1_D,3438.62255859,-1764.92602539,1328.73815918,778.034179688,LHC.BPM.1L5.B2_D,4050.98925781,-1459.92785645,1619.26953125,614.903137207,LHC.BPM.1R5.B2_D,-3768.02197266,-1926.17504883,1511.25146484,813.287841797,266,4,2,0,0,11,50,160
907,7483,327463,170,12,1543465744,985,1,76,3,32,ACQUIRING,MIXED,1,0.0,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0725903436542,0.0,-0.0240850318223,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2799.61621094,-1502.3338623,1125.2421875,551.364624023,LHC.BPM.1R5.B1_D,3438.62255859,-1764.92602539,1328.73815918,778.034179688,LHC.BPM.1L5.B2_D,4050.98925781,-1459.92785645,1619.26953125,614.903137207,LHC.BPM.1R5.B2_D,-3768.02197266,-1926.17504883,1511.25146484,813.287841797,266,4,2,0,0,11,50,160
908,7483,327463,170,16,1543465746,402,1,76,3,32,ACQUIRING,MIXED,1,0.0,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0725903436542,0.0,-0.0240850318223,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2799.61621094,-1502.3338623,1125.2421875,551.364624023,LHC.BPM.1R5.B1_D,3438.62255859,-1764.92602539,1328.73815918,778.034179688,LHC.BPM.1L5.B2_D,4050.98925781,-1459.92785645,1619.26953125,614.903137207,LHC.BPM.1R5.B2_D,-3768.02197266,-1926.17504883,1511.25146484,813.287841797,266,4,2,0,0,11,50,160
909,7483,327463,170,20,1543465747,915,1,76,3,32,ACQUIRING,MIXED,1,0.0,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0725903436542,0.0,-0.0240850318223,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2799.61621094,-1502.3338623,1125.2421875,551.364624023,LHC.BPM.1R5.B1_D,3438.62255859,-1764.92602539,1328.73815918,778.034179688,LHC.BPM.1L5.B2_D,4050.98925781,-1459.92785645,1619.26953125,614.903137207,LHC.BPM.1R5.B2_D,-3768.02197266,-1926.17504883,1511.25146484,813.287841797,266,4,2,0,0,11,50,160
910,7483,327463,170,24,1543465749,328,1,76,3,32,ACQUIRING,MIXED,1,0.0,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0725903436542,0.0,-0.0240850318223,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2799.61621094,-1502.3338623,1125.2421875,551.364624023,LHC.BPM.1R5.B1_D,3438.62255859,-1764.92602539,1328.73815918,778.034179688,LHC.BPM.1L5.B2_D,4050.98925781,-1459.92785645,1619.26953125,614.903137207,LHC.BPM.1R5.B2_D,-3768.02197266,-1926.17504883,1511.25146484,813.287841797,266,4,2,0,0,11,50,160
911,7483,327463,170,28,1543465750,841,1,76,3,32,ACQUIRING,MIXED,1,0.0,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0725903436542,0.0,-0.0240850318223,0.0,-0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2799.61621094,-1502.3338623,1125.2421875,551.364624023,LHC.BPM.1R5.B1_D,3438.62255859,-1764.92602539,1328.73815918,778.034179688,LHC.BPM.1L5.B2_D,4050.98925781,-1459.92785645,1619.26953125,614.903137207,LHC.BPM.1R5.B2_D,-3768.02197266,-1926.17504883,1511.25146484,813.287841797,266,4,2,0,0,11,50,160
912,7483,327463,170,32,1543465752,253,1,79,3,32,ACQUIRING,MIXED,63,0.0240850318223,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0966753736138,0.0,-0.0240850318223,0.0,-0.0481700636446,0,CROSSING,LHC.BPM.1L5.B1_D,-2799.05712891,-1502.26147461,1079.04443359,632.725830078,LHC.BPM.1R5.B1_D,3438.36010742,-1764.62207031,1385.15148926,614.931518555,LHC.BPM.1L5.B2_D,4025.31152344,-1458.77172852,1582.15307617,542.47253418,LHC.BPM.1R5.B2_D,-3790.45483398,-1927.05419922,1471.54150391,709.651794434,266,4,2,0,0,11,50,160
