fill,run,ls,nb,sec,msec,acqflag,step,beam,ip,scanstatus,plane,progress,nominal_separation,read_nominal_B1sepPlane,read_nominal_B1xingPlane,read_nominal_B2sepPlane,read_nominal_B2xingPlane,set_nominal_B1sepPlane,set_nominal_B1xingPlane,set_nominal_B2sepPlane,set_nominal_B2xingPlane,bpm_5LDOROS_B1Names,bpm_5LDOROS_B1hPos,bpm_5LDOROS_B1vPos,bpm_5LDOROS_B1hErr,bpm_5LDOROS_B1vErr,bpm_5RDOROS_B1Names,bpm_5RDOROS_B1hPos,bpm_5RDOROS_B1vPos,bpm_5RDOROS_B1hErr,bpm_5RDOROS_B1vErr,bpm_5LDOROS_B2Names,bpm_5LDOROS_B2hPos,bpm_5LDOROS_B2vPos,bpm_5LDOROS_B2hErr,bpm_5LDOROS_B2vErr,bpm_5RDOROS_B2Names,bpm_5RDOROS_B2hPos,bpm_5RDOROS_B2vPos,bpm_5RDOROS_B2hErr,bpm_5RDOROS_B2vErr,atlas_totInst
4689,263233,69,36,1449134142,568,1,3,3,32,ACQUIRING,CROSSING,36,-0.126571,0.08159,0.23071,-0.08127,-0.23048,0,-0.0632854,0,0.0632854,LHC.BPM.1L5.B1_DOROS,3198.41,-72.3458,443.584,543.43,LHC.BPM.1R5.B1_DOROS,2905.33,-456.206,488.329,579.149,LHC.BPM.1L5.B2_DOROS,-7922.58,95.9588,596.072,505.079,LHC.BPM.1R5.B2_DOROS,-3650.75,-582.823,590.679,485.815,0.00065731
4689,263233,69,40,1449134143,985,1,3,3,32,ACQUIRING,CROSSING,35,-0.126571,0.08159,0.23071,-0.08127,-0.23048,0,-0.0632854,0,0.0632854,LHC.BPM.1L5.B1_DOROS,3197.63,-71.7133,438.435,535.219,LHC.BPM.1R5.B1_DOROS,2904.75,-455.621,484.415,581.712,LHC.BPM.1L5.B2_DOROS,-7923.6,96.1874,601.735,505.469,LHC.BPM.1R5.B2_DOROS,-3651.83,-582.954,595.164,492.003,0.00065731
4689,263233,69,44,1449134145,410,1,3,3,32,ACQUIRING,CROSSING,34,-0.126571,0.08159,0.23071,-0.08127,-0.23048,0,-0.0632854,0,0.0632854,LHC.BPM.1L5.B1_DOROS,3197.84,-71.8499,438.37,535.207,LHC.BPM.1R5.B1_DOROS,2904.68,-455.504,484.332,581.701,LHC.BPM.1L5.B2_DOROS,-7922.37,95.963,601.678,505.481,LHC.BPM.1R5.B2_DOROS,-3650.44,-583.224,595.026,492.019,0.000645487
4689,263233,69,48,1449134146,940,1,3,3,32,ACQUIRING,CROSSING,32,-0.126571,0.08159,0.23071,-0.08127,-0.23048,0,-0.0632854,0,0.0632854,LHC.BPM.1L5.B1_DOROS,3199.11,-71.8567,443.515,543.362,LHC.BPM.1R5.B1_DOROS,2905.51,-455.776,488.306,579.091,LHC.BPM.1L5.B2_DOROS,-7921.51,96.3453,596.015,505.098,LHC.BPM.1R5.B2_DOROS,-3649.89,-582.819,590.569,485.817,0.000634169
4689,263233,69,52,1449134148,358,1,3,3,32,ACQUIRING,CROSSING,31,-0.126571,0.08159,0.23071,-0.08127,-0.23048,0,-0.0632854,0,0.0632854,LHC.BPM.1L5.B1_DOROS,3199.53,-71.054,443.491,543.332,LHC.BPM.1R5.B1_DOROS,2906.6,-455.097,488.266,579.07,LHC.BPM.1L5.B2_DOROS,-7922,96.0779,596.027,505.138,LHC.BPM.1R5.B2_DOROS,-3649.96,-582.819,590.585,485.801,0.000634169
4689,263233,69,56,1449134149,771,1,3,3,32,ACQUIRING,CROSSING,29,-0.126571,0.08159,0.23071,-0.08127,-0.23048,0,-0.0632854,0,0.0632854,LHC.BPM.1L5.B1_DOROS,3199.18,-71.4515,438.41,535.197,LHC.BPM.1R5.B1_DOROS,2905.55,-455.429,484.36,581.62,LHC.BPM.1L5.B2_DOROS,-7921.2,95.8477,601.572,505.527,LHC.BPM.1R5.B2_DOROS,-3649.49,-582.861,594.945,491.962,0.000631638
4689,263233,69,60,1449134151,290,1,3,3,32,ACQUIRING,CROSSING,28,-0.126571,0.08159,0.23071,-0.08127,-0.23048,0,-0.0632854,0,0.0632854,LHC.BPM.1L5.B1_DOROS,3199.15,-71.0068,438.37,535.147,LHC.BPM.1R5.B1_DOROS,2906.14,-454.853,484.286,581.554,LHC.BPM.1L5.B2_DOROS,-7922.23,95.5657,601.67,505.537,LHC.BPM.1R5.B2_DOROS,-3650.23,-583.633,594.995,491.937,0.000636613
4689,263233,69,64,1449134152,710,1,3,3,32,ACQUIRING,CROSSING,26,-0.126571,0.08159,0.23071,-0.08127,-0.23048,0,-0.0632854,0,0.0632854,LHC.BPM.1L5.B1_DOROS,3198.7,-70.2604,443.502,543.273,LHC.BPM.1R5.B1_DOROS,2905.24,-454.274,488.255,578.979,LHC.BPM.1L5.B2_DOROS,-7921.58,95.543,596.006,505.202,LHC.BPM.1R5.B2_DOROS,-3649.66,-583.64,590.542,485.77,0.000636613
4689,263233,70,4,1449134154,230,1,3,3,32,ACQUIRING,CROSSING,25,-0.126571,0.08159,0.23071,-0.08127,-0.23048,0,-0.0632854,0,0.0632854,LHC.BPM.1L5.B1_DOROS,3198.35,-71.0229,443.482,543.311,LHC.BPM.1R5.B1_DOROS,2905.34,-454.841,488.213,579.002,LHC.BPM.1L5.B2_DOROS,-7920.72,95.0483,595.901,505.216,LHC.BPM.1R5.B2_DOROS,-3648.53,-584.422,590.475,485.769,0.000635634
4689,263233,70,8,1449134155,643,1,3,3,32,ACQUIRING,CROSSING,23,-0.126571,0.08159,0.23071,-0.08127,-0.23048,0,-0.0632854,0,0.0632854,LHC.BPM.1L5.B1_DOROS,3199,-71.1275,438.331,535.133,LHC.BPM.1R5.B1_DOROS,2905.82,-454.891,484.219,581.552,LHC.BPM.1L5.B2_DOROS,-7920.52,95.4988,601.512,505.518,LHC.BPM.1R5.B2_DOROS,-3648.54,-583.84,594.957,491.91,0.000647774
4689,263233,70,12,1449134157,55,1,3,3,32,ACQUIRING,CROSSING,22,-0.126571,0.08159,0.23071,-0.08127,-0.23048,0,-0.0632854,0,0.0632854,LHC.BPM.1L5.B1_DOROS,3198.6,-69.435,438.315,535.103,LHC.BPM.1R5.B1_DOROS,2905.49,-453.469,484.234,581.535,LHC.BPM.1L5.B2_DOROS,-7919.97,95.7854,601.404,505.529,LHC.BPM.1R5.B2_DOROS,-3647.71,-583.073,594.841,491.9,0.000644693
4689,263233,70,16,1449134158,571,1,3,3,32,ACQUIRING,CROSSING,20,-0.126571,0.08159,0.23071,-0.08127,-0.23048,0,-0.0632854,0,0.0632854,LHC.BPM.1L5.B1_DOROS,3199.1,-69.8223,443.446,543.207,LHC.BPM.1R5.B1_DOROS,2906.19,-453.662,488.169,578.932,LHC.BPM.1L5.B2_DOROS,-7918.53,96.5841,595.746,505.086,LHC.BPM.1R5.B2_DOROS,-3646.06,-582.729,590.315,485.744,0.000644693
4689,263233,70,20,1449134159,983,1,3,3,32,ACQUIRING,CROSSING,19,-0.126571,0.08159,0.23071,-0.08127,-0.23048,0,-0.0632854,0,0.0632854,LHC.BPM.1L5.B1_DOROS,3199.72,-68.7456,438.266,535.005,LHC.BPM.1R5.B1_DOROS,2906.64,-452.589,484.21,581.44,LHC.BPM.1L5.B2_DOROS,-7918.05,96.3847,601.321,505.493,LHC.BPM.1R5.B2_DOROS,-3645.69,-582.82,594.818,491.93,0.000640049
4689,263233,70,24,1449134161,497,1,3,3,32,ACQUIRING,CROSSING,18,-0.126571,0.08159,0.23071,-0.08127,-0.23048,0,-0.0632854,0,0.0632854,LHC.BPM.1L5.B1_DOROS,3200.01,-67.4875,438.252,534.948,LHC.BPM.1R5.B1_DOROS,2907.05,-451.311,484.209,581.376,LHC.BPM.1L5.B2_DOROS,-7918.58,95.7462,601.311,505.437,LHC.BPM.1R5.B2_DOROS,-3646.67,-583.479,594.846,491.947,0.000640049
4689,263233,70,28,1449134162,910,1,3,3,32,ACQUIRING,CROSSING,16,-0.126571,0.08159,0.23071,-0.08127,-0.23048,0,-0.0632854,0,0.0632854,LHC.BPM.1L5.B1_DOROS,3198.8,-67.7807,443.476,543.195,LHC.BPM.1R5.B1_DOROS,2906.11,-451.849,488.203,578.904,LHC.BPM.1L5.B2_DOROS,-7918.71,94.8605,595.783,505.105,LHC.BPM.1R5.B2_DOROS,-3646.46,-584.285,590.328,485.836,0.000651873
4689,263233,70,32,1449134164,424,1,3,3,32,ACQUIRING,CROSSING,15,-0.126571,0.08159,0.23071,-0.08127,-0.23048,0,-0.0632854,0,0.0632854,LHC.BPM.1L5.B1_DOROS,3200.84,-67.8524,443.385,543.146,LHC.BPM.1R5.B1_DOROS,2907.46,-451.672,488.139,578.817,LHC.BPM.1L5.B2_DOROS,-7917.05,95.3202,595.673,505.127,LHC.BPM.1R5.B2_DOROS,-3645.24,-583.98,590.187,485.809,0.000651873
4689,263233,70,36,1449134165,840,1,3,3,32,ACQUIRING,CROSSING,13,-0.126571,0.08159,0.23071,-0.08127,-0.23048,0,-0.0632854,0,0.0632854,LHC.BPM.1L5.B1_DOROS,3201,-66.7863,438.204,534.907,LHC.BPM.1R5.B1_DOROS,2908.17,-450.579,484.108,581.256,LHC.BPM.1L5.B2_DOROS,-7916.32,95.765,601.246,505.438,LHC.BPM.1R5.B2_DOROS,-3644.12,-583.262,594.662,491.912,0.000651873
4689,263233,70,40,1449134167,252,1,3,3,32,ACQUIRING,CROSSING,12,-0.126571,0.08159,0.23071,-0.08127,-0.23048,0,-0.0632854,0,0.0632854,LHC.BPM.1L5.B1_DOROS,3199.52,-66.6585,438.242,534.934,LHC.BPM.1R5.B1_DOROS,2906.79,-450.444,484.127,581.295,LHC.BPM.1L5.B2_DOROS,-7915.11,95.9748,601.164,505.427,LHC.BPM.1R5.B2_DOROS,-3642.68,-583.418,594.599,491.986,0.000651873
4689,263233,70,44,1449134168,770,1,3,3,32,ACQUIRING,CROSSING,10,-0.126571,0.08159,0.23071,-0.08127,-0.23048,0,-0.0632854,0,0.0632854,LHC.BPM.1L5.B1_DOROS,3198.6,-66.9323,443.439,543.089,LHC.BPM.1R5.B1_DOROS,2906.17,-450.745,488.156,578.751,LHC.BPM.1L5.B2_DOROS,-7915.05,96.0032,595.522,504.994,LHC.BPM.1R5.B2_DOROS,-3642.59,-583.417,590.133,485.813,0.000639754
4689,263233,70,48,1449134170,185,1,3,3,32,ACQUIRING,CROSSING,9,-0.126571,0.08159,0.23071,-0.08127,-0.23048,0,-0.0632854,0,0.0632854,LHC.BPM.1L5.B1_DOROS,3199.67,-65.4492,443.404,543.032,LHC.BPM.1R5.B1_DOROS,2906.9,-449.434,488.132,578.717,LHC.BPM.1L5.B2_DOROS,-7916.86,95.8521,595.614,504.992,LHC.BPM.1R5.B2_DOROS,-3644.21,-583.574,590.151,485.791,0.000639754
4689,263233,70,52,1449134171,708,1,3,3,32,ACQUIRING,CROSSING,7,-0.126571,0.08159,0.23071,-0.08127,-0.23048,0,-0.0632854,0,0.0632854,LHC.BPM.1L5.B1_DOROS,3199.45,-65.7317,438.192,534.855,LHC.BPM.1R5.B1_DOROS,2906.92,-449.585,484.055,581.222,LHC.BPM.1L5.B2_DOROS,-7916.91,96.0613,601.238,505.418,LHC.BPM.1R5.B2_DOROS,-3644.46,-583.452,594.646,491.961,0.000647376
4689,263233,70,56,1449134173,132,1,3,3,32,ACQUIRING,CROSSING,6,-0.126571,0.08159,0.23071,-0.08127,-0.23048,0,-0.0632854,0,0.0632854,LHC.BPM.1L5.B1_DOROS,3199.2,-66.9973,438.211,534.894,LHC.BPM.1R5.B1_DOROS,2906.66,-450.961,484.046,581.261,LHC.BPM.1L5.B2_DOROS,-7915.87,95.8261,601.18,505.437,LHC.BPM.1R5.B2_DOROS,-3643.43,-583.78,594.589,491.972,0.000647376
4689,263233,70,60,1449134174,551,1,3,3,32,ACQUIRING,CROSSING,5,-0.126571,0.08159,0.23071,-0.08127,-0.23048,0,-0.0632854,0,0.0632854,LHC.BPM.1L5.B1_DOROS,3199.06,-67.067,443.391,543.068,LHC.BPM.1R5.B1_DOROS,2906.47,-450.757,488.102,578.734,LHC.BPM.1L5.B2_DOROS,-7916.35,95.4464,595.565,505.078,LHC.BPM.1R5.B2_DOROS,-3644.12,-584.235,590.129,485.791,0.000622763
4689,263233,70,64,1449134176,66,1,3,3,32,ACQUIRING,CROSSING,3,-0.126571,0.08159,0.23071,-0.08127,-0.23048,0,-0.0632854,0,0.0632854,LHC.BPM.1L5.B1_DOROS,3199.87,-67.7533,443.364,543.083,LHC.BPM.1R5.B1_DOROS,2906.85,-451.324,488.076,578.741,LHC.BPM.1L5.B2_DOROS,-7917.76,95.713,595.61,505.03,LHC.BPM.1R5.B2_DOROS,-3645.49,-584.196,590.142,485.777,0.000648273
4689,263233,71,4,1449134177,487,1,3,3,32,ACQUIRING,CROSSING,2,-0.126571,0.08159,0.23071,-0.08127,-0.23048,0,-0.0632854,0,0.0632854,LHC.BPM.1L5.B1_DOROS,3198.5,-68.0825,438.26,534.896,LHC.BPM.1R5.B1_DOROS,2905.63,-451.617,484.085,581.29,LHC.BPM.1L5.B2_DOROS,-7917.97,95.5637,601.212,505.419,LHC.BPM.1R5.B2_DOROS,-3645.51,-583.986,594.662,491.937,0.000648273
4689,263233,71,36,1449134189,148,1,5,3,32,ACQUIRING,CROSSING,60,-0.105476,0.08159,0.24126,-0.08127,-0.24103,0,-0.0527379,0,0.0527379,LHC.BPM.1L5.B1_DOROS,3188.55,-68.8524,438.378,534.845,LHC.BPM.1R5.B1_DOROS,2916.35,-452.308,483.697,581.149,LHC.BPM.1L5.B2_DOROS,-7914.02,90.1222,601.033,505.356,LHC.BPM.1R5.B2_DOROS,-3662.09,-589.639,595.061,491.864,0.000652876
4689,263233,71,40,1449134190,561,1,5,3,32,ACQUIRING,CROSSING,59,-0.105476,0.08159,0.24126,-0.08127,-0.24103,0,-0.0527379,0,0.0527379,LHC.BPM.1L5.B1_DOROS,3189.19,-69.321,443.528,543.037,LHC.BPM.1R5.B1_DOROS,2916.6,-453.058,487.703,578.672,LHC.BPM.1L5.B2_DOROS,-7912.88,90.785,595.399,505.045,LHC.BPM.1R5.B2_DOROS,-3660.95,-588.872,590.528,485.745,0.00064133
4689,263233,71,44,1449134192,76,1,5,3,32,ACQUIRING,CROSSING,57,-0.105476,0.08159,0.24126,-0.08127,-0.24103,0,-0.0527379,0,0.0527379,LHC.BPM.1L5.B1_DOROS,3187.52,-70.2252,443.569,543.032,LHC.BPM.1R5.B1_DOROS,2915,-453.696,487.729,578.664,LHC.BPM.1L5.B2_DOROS,-7913.79,91.1801,595.548,505.019,LHC.BPM.1R5.B2_DOROS,-3661.24,-588.771,590.613,485.72,0.000634267
4689,263233,71,48,1449134193,489,1,5,3,32,ACQUIRING,CROSSING,56,-0.105476,0.08159,0.24126,-0.08127,-0.24103,0,-0.0527379,0,0.0527379,LHC.BPM.1L5.B1_DOROS,3187.9,-69.7991,438.403,534.838,LHC.BPM.1R5.B1_DOROS,2915.26,-453.521,483.671,581.155,LHC.BPM.1L5.B2_DOROS,-7915.41,90.7984,601.129,505.356,LHC.BPM.1R5.B2_DOROS,-3663.04,-589.025,595.125,491.821,0.000629408
4689,263233,71,52,1449134195,9,1,5,3,32,ACQUIRING,CROSSING,54,-0.105476,0.08159,0.24126,-0.08127,-0.24103,0,-0.0527379,0,0.0527379,LHC.BPM.1L5.B1_DOROS,3185.74,-68.8636,438.452,534.832,LHC.BPM.1R5.B1_DOROS,2913.03,-452.531,483.725,581.147,LHC.BPM.1L5.B2_DOROS,-7916.99,90.8582,601.186,505.291,LHC.BPM.1R5.B2_DOROS,-3664.17,-588.753,595.105,491.783,0.000627861
4689,263233,71,56,1449134196,428,1,5,3,32,ACQUIRING,CROSSING,53,-0.105476,0.08159,0.24126,-0.08127,-0.24103,0,-0.0527379,0,0.0527379,LHC.BPM.1L5.B1_DOROS,3185.5,-68.9138,443.609,542.997,LHC.BPM.1R5.B1_DOROS,2913.18,-452.484,487.733,578.602,LHC.BPM.1L5.B2_DOROS,-7916.79,91.4094,595.651,504.894,LHC.BPM.1R5.B2_DOROS,-3664.18,-588.124,590.625,485.631,0.000627861
4689,263233,71,60,1449134197,842,1,5,3,32,ACQUIRING,CROSSING,52,-0.105476,0.08159,0.24126,-0.08127,-0.24103,0,-0.0527379,0,0.0527379,LHC.BPM.1L5.B1_DOROS,3185.85,-68.413,438.43,534.795,LHC.BPM.1R5.B1_DOROS,2913.4,-452.039,483.695,581.108,LHC.BPM.1L5.B2_DOROS,-7916.57,91.45,601.229,505.282,LHC.BPM.1R5.B2_DOROS,-3663.94,-588.178,595.062,491.75,0.00062497
4689,263233,71,64,1449134199,363,1,5,3,32,ACQUIRING,CROSSING,50,-0.105476,0.08159,0.24126,-0.08127,-0.24103,0,-0.0527379,0,0.0527379,LHC.BPM.1L5.B1_DOROS,3186.19,-69.1629,438.375,534.801,LHC.BPM.1R5.B1_DOROS,2913.67,-452.641,483.67,581.099,LHC.BPM.1L5.B2_DOROS,-7915.17,91.1308,601.155,505.318,LHC.BPM.1R5.B2_DOROS,-3662.74,-588.63,594.986,491.775,0.000630474
4689,263233,72,4,1449134200,791,1,5,3,32,ACQUIRING,CROSSING,49,-0.105476,0.08159,0.24126,-0.08127,-0.24103,0,-0.0527379,0,0.0527379,LHC.BPM.1L5.B1_DOROS,3186.05,-69.0793,443.59,543.008,LHC.BPM.1R5.B1_DOROS,2913.92,-452.694,487.691,578.571,LHC.BPM.1L5.B2_DOROS,-7914.45,90.56,595.452,504.898,LHC.BPM.1R5.B2_DOROS,-3662.23,-589.265,590.491,485.623,0.000633
4689,263233,72,8,1449134202,305,1,5,3,32,ACQUIRING,CROSSING,47,-0.105476,0.08159,0.24126,-0.08127,-0.24103,0,-0.0527379,0,0.0527379,LHC.BPM.1L5.B1_DOROS,3187.21,-68.2949,443.513,542.926,LHC.BPM.1R5.B1_DOROS,2915.13,-451.997,487.617,578.485,LHC.BPM.1L5.B2_DOROS,-7914.8,89.3506,595.425,504.924,LHC.BPM.1R5.B2_DOROS,-3662.41,-590.144,590.52,485.617,0.000633
4689,263233,72,12,1449134203,718,1,5,3,32,ACQUIRING,CROSSING,46,-0.105476,0.08159,0.24126,-0.08127,-0.24103,0,-0.0527379,0,0.0527379,LHC.BPM.1L5.B1_DOROS,3187.36,-68.1613,438.354,534.781,LHC.BPM.1R5.B1_DOROS,2915.1,-451.846,483.643,581.028,LHC.BPM.1L5.B2_DOROS,-7915.6,89.1835,601.014,505.349,LHC.BPM.1R5.B2_DOROS,-3663.23,-590.471,594.987,491.764,0.000629795
4689,263233,72,16,1449134205,131,1,5,3,32,ACQUIRING,CROSSING,44,-0.105476,0.08159,0.24126,-0.08127,-0.24103,0,-0.0527379,0,0.0527379,LHC.BPM.1L5.B1_DOROS,3185.85,-68.2059,438.402,534.795,LHC.BPM.1R5.B1_DOROS,2913.58,-451.885,483.688,581.033,LHC.BPM.1L5.B2_DOROS,-7915.86,88.7106,600.98,505.382,LHC.BPM.1R5.B2_DOROS,-3663.69,-590.711,595,491.776,0.000631541
4689,263233,72,20,1449134206,645,1,5,3,32,ACQUIRING,CROSSING,43,-0.105476,0.08159,0.24126,-0.08127,-0.24103,0,-0.0527379,0,0.0527379,LHC.BPM.1L5.B1_DOROS,3185.68,-68.7271,443.53,542.93,LHC.BPM.1R5.B1_DOROS,2913.54,-452.29,487.621,578.477,LHC.BPM.1L5.B2_DOROS,-7916.28,88.4378,595.358,504.922,LHC.BPM.1R5.B2_DOROS,-3663.72,-590.962,590.517,485.604,0.000631541
4689,263233,72,24,1449134208,65,1,5,3,32,ACQUIRING,CROSSING,41,-0.105476,0.08159,0.24126,-0.08127,-0.24103,0,-0.0527379,0,0.0527379,LHC.BPM.1L5.B1_DOROS,3187.05,-68.5833,443.487,542.917,LHC.BPM.1R5.B1_DOROS,2914.69,-452.15,487.571,578.484,LHC.BPM.1L5.B2_DOROS,-7916.23,89.1916,595.38,504.9,LHC.BPM.1R5.B2_DOROS,-3663.54,-590.263,590.514,485.564,0.000623818
4689,263233,72,28,1449134209,579,1,5,3,32,ACQUIRING,CROSSING,40,-0.105476,0.08159,0.24126,-0.08127,-0.24103,0,-0.0527379,0,0.0527379,LHC.BPM.1L5.B1_DOROS,3187.18,-68.0265,438.329,534.684,LHC.BPM.1R5.B1_DOROS,2915.07,-451.782,483.614,580.976,LHC.BPM.1L5.B2_DOROS,-7915.82,89.9617,600.954,505.245,LHC.BPM.1R5.B2_DOROS,-3663.06,-589.651,594.948,491.693,0.000623818
4689,263233,72,32,1449134210,994,1,5,3,32,ACQUIRING,CROSSING,38,-0.105476,0.08159,0.24126,-0.08127,-0.24103,0,-0.0527379,0,0.0527379,LHC.BPM.1L5.B1_DOROS,3186.4,-68.5032,443.506,542.948,LHC.BPM.1R5.B1_DOROS,2914.13,-452.207,487.611,578.518,LHC.BPM.1L5.B2_DOROS,-7915.17,89.968,595.336,504.914,LHC.BPM.1R5.B2_DOROS,-3662.46,-589.603,590.473,485.573,0.000623818
4689,263233,72,36,1449134212,409,1,5,3,32,ACQUIRING,CROSSING,37,-0.105476,0.08159,0.24126,-0.08127,-0.24103,0,-0.0527379,0,0.0527379,LHC.BPM.1L5.B1_DOROS,3185.46,-67.5043,443.52,542.895,LHC.BPM.1R5.B1_DOROS,2913.24,-451.442,487.617,578.452,LHC.BPM.1L5.B2_DOROS,-7914.89,90.0718,595.282,504.91,LHC.BPM.1R5.B2_DOROS,-3662.28,-589.473,590.472,485.568,0.000621806
4689,263233,72,40,1449134213,923,1,5,3,32,ACQUIRING,CROSSING,35,-0.105476,0.08159,0.24126,-0.08127,-0.24103,0,-0.0527379,0,0.0527379,LHC.BPM.1L5.B1_DOROS,3186.33,-67.5929,438.302,534.686,LHC.BPM.1R5.B1_DOROS,2914.08,-451.26,483.559,580.953,LHC.BPM.1L5.B2_DOROS,-7914.64,90.9107,600.843,505.206,LHC.BPM.1R5.B2_DOROS,-3662.01,-589.046,594.896,491.67,0.000633292
4689,263233,72,44,1449134215,336,1,5,3,32,ACQUIRING,CROSSING,34,-0.105476,0.08159,0.24126,-0.08127,-0.24103,0,-0.0527379,0,0.0527379,LHC.BPM.1L5.B1_DOROS,3187.6,-68.0857,438.292,534.707,LHC.BPM.1R5.B1_DOROS,2915.08,-451.69,483.625,580.953,LHC.BPM.1L5.B2_DOROS,-7912.46,91.2533,600.707,505.234,LHC.BPM.1R5.B2_DOROS,-3659.76,-588.085,594.787,491.673,0.000633292
4689,263233,72,48,1449134216,854,1,5,3,32,ACQUIRING,CROSSING,33,-0.105476,0.08159,0.24126,-0.08127,-0.24103,0,-0.0527379,0,0.0527379,LHC.BPM.1L5.B1_DOROS,3186.86,-67.6456,443.451,542.855,LHC.BPM.1R5.B1_DOROS,2914.61,-451.309,487.543,578.382,LHC.BPM.1L5.B2_DOROS,-7911.24,91.5778,595.024,504.948,LHC.BPM.1R5.B2_DOROS,-3658.7,-588.244,590.26,485.596,0.000651472
4689,263233,72,52,1449134218,281,1,5,3,32,ACQUIRING,CROSSING,31,-0.105476,0.08159,0.24126,-0.08127,-0.24103,0,-0.0527379,0,0.0527379,LHC.BPM.1L5.B1_DOROS,3189.15,-67.9487,443.397,542.816,LHC.BPM.1R5.B1_DOROS,2916.84,-451.732,487.493,578.329,LHC.BPM.1L5.B2_DOROS,-7910.74,91.8426,594.97,504.869,LHC.BPM.1R5.B2_DOROS,-3658.44,-587.714,590.241,485.601,0.000640837
4689,263233,72,56,1449134219,694,1,5,3,32,ACQUIRING,CROSSING,30,-0.105476,0.08159,0.24126,-0.08127,-0.24103,0,-0.0527379,0,0.0527379,LHC.BPM.1L5.B1_DOROS,3188.59,-67.5578,438.231,534.631,LHC.BPM.1R5.B1_DOROS,2916.87,-451.304,483.456,580.876,LHC.BPM.1L5.B2_DOROS,-7909.9,91.6904,600.599,505.213,LHC.BPM.1R5.B2_DOROS,-3657.85,-588.069,594.701,491.73,0.000640837
4689,263233,72,60,1449134221,211,1,5,3,32,ACQUIRING,CROSSING,28,-0.105476,0.08159,0.24126,-0.08127,-0.24103,0,-0.0527379,0,0.0527379,LHC.BPM.1L5.B1_DOROS,3188.46,-67.0227,438.234,534.581,LHC.BPM.1R5.B1_DOROS,2916.38,-450.767,483.442,580.824,LHC.BPM.1L5.B2_DOROS,-7909.72,92.4883,600.611,505.177,LHC.BPM.1R5.B2_DOROS,-3657.33,-587.064,594.67,491.695,0.000637397
4689,263233,72,64,1449134222,624,1,5,3,32,ACQUIRING,CROSSING,27,-0.105476,0.08159,0.24126,-0.08127,-0.24103,0,-0.0527379,0,0.0527379,LHC.BPM.1L5.B1_DOROS,3188.14,-67.1124,443.378,542.772,LHC.BPM.1R5.B1_DOROS,2916.18,-450.631,487.47,578.268,LHC.BPM.1L5.B2_DOROS,-7909.39,92.3615,594.989,504.817,LHC.BPM.1R5.B2_DOROS,-3657.16,-587.048,590.207,485.578,0.000637397
4689,263233,73,4,1449134224,141,1,5,3,32,ACQUIRING,CROSSING,25,-0.105476,0.08159,0.24126,-0.08127,-0.24103,0,-0.0527379,0,0.0527379,LHC.BPM.1L5.B1_DOROS,3188.72,-67.3904,443.358,542.783,LHC.BPM.1R5.B1_DOROS,2916.55,-450.912,487.435,578.276,LHC.BPM.1L5.B2_DOROS,-7908.91,93.3144,594.951,504.767,LHC.BPM.1R5.B2_DOROS,-3656.65,-585.85,590.138,485.518,0.000647675
4689,263233,73,8,1449134225,554,1,5,3,32,ACQUIRING,CROSSING,24,-0.105476,0.08159,0.24126,-0.08127,-0.24103,0,-0.0527379,0,0.0527379,LHC.BPM.1L5.B1_DOROS,3188.9,-67.4788,438.204,534.534,LHC.BPM.1R5.B1_DOROS,2916.93,-451.114,483.375,580.802,LHC.BPM.1L5.B2_DOROS,-7909.14,92.9295,600.622,505.101,LHC.BPM.1R5.B2_DOROS,-3656.72,-586.76,594.614,491.671,0.000647675
4689,263233,73,12,1449134227,70,1,5,3,32,ACQUIRING,CROSSING,22,-0.105476,0.08159,0.24126,-0.08127,-0.24103,0,-0.0527379,0,0.0527379,LHC.BPM.1L5.B1_DOROS,3188.32,-67.9265,438.203,534.541,LHC.BPM.1R5.B1_DOROS,2916.06,-451.515,483.377,580.819,LHC.BPM.1L5.B2_DOROS,-7909.32,93.3066,600.582,505.031,LHC.BPM.1R5.B2_DOROS,-3656.35,-586.199,594.546,491.627,0.00064658
4689,263233,73,16,1449134228,487,1,5,3,32,ACQUIRING,CROSSING,21,-0.105476,0.08159,0.24126,-0.08127,-0.24103,0,-0.0527379,0,0.0527379,LHC.BPM.1L5.B1_DOROS,3188.44,-68.025,443.363,542.773,LHC.BPM.1R5.B1_DOROS,2916.29,-451.546,487.438,578.287,LHC.BPM.1L5.B2_DOROS,-7908.33,93.3827,594.837,504.661,LHC.BPM.1R5.B2_DOROS,-3655.93,-586.353,590.078,485.475,0.000645288
4689,263233,73,20,1449134229,908,1,5,3,32,ACQUIRING,CROSSING,20,-0.105476,0.08159,0.24126,-0.08127,-0.24103,0,-0.0527379,0,0.0527379,LHC.BPM.1L5.B1_DOROS,3188.36,-67.5771,438.199,534.491,LHC.BPM.1R5.B1_DOROS,2916.02,-451.233,483.393,580.795,LHC.BPM.1L5.B2_DOROS,-7907.82,93.6722,600.492,504.973,LHC.BPM.1R5.B2_DOROS,-3655.61,-585.962,594.539,491.592,0.000645288
