sec bpm_5LDOROS_B1hPos bpm_5LDOROS_B1vPos bpm_5LDOROS_B2hPos bpm_5LDOROS_B2vPos bpm_5RDOROS_B1hPos bpm_5RDOROS_B1vPos bpm_5RDOROS_B2hPos bpm_5RDOROS_B2vPos
1501237152 743.693 -1385.04 480.774 -1181.8 -212.603 -1965.62 -60.4748 -1575.06
1501237154 743.587 -1384.85 480.736 -1181.7 -212.535 -1965.61 -60.5626 -1574.99
1501237155 743.515 -1384.94 480.766 -1181.58 -212.769 -1965.67 -60.5013 -1574.98
1501237157 743.709 -1384.82 480.631 -1181.68 -212.421 -1965.56 -60.6909 -1575.08
1501237158 743.579 -1384.99 480.621 -1181.62 -212.557 -1965.56 -60.5233 -1575.09
1501237159 743.622 -1384.95 480.563 -1181.5 -212.556 -1965.6 -60.6757 -1575.07
1501237161 743.572 -1384.95 480.662 -1181.66 -212.465 -1965.55 -60.821 -1575.06
1501237162 743.607 -1384.95 480.695 -1181.64 -212.428 -1965.62 -60.7673 -1574.96
1501237164 743.668 -1385.02 480.67 -1181.74 -212.424 -1965.57 -60.8493 -1574.87
1501237165 743.723 -1384.99 480.735 -1181.74 -212.465 -1965.61 -60.7184 -1574.95
1501237167 743.763 -1384.95 480.675 -1181.7 -212.327 -1965.62 -60.8371 -1575
1501237168 743.806 -1384.95 480.589 -1181.82 -212.282 -1965.66 -60.8345 -1574.95
1501237170 743.851 -1384.96 480.624 -1181.88 -212.172 -1965.67 -60.7793 -1574.93
1501237171 743.653 -1384.89 480.62 -1181.87 -212.27 -1965.7 -60.8481 -1574.95
1501237173 743.712 -1384.95 480.556 -1181.86 -212.293 -1965.64 -60.7019 -1574.83
1501237174 743.776 -1384.84 480.548 -1181.81 -212.402 -1965.68 -60.709 -1574.85
1501237176 743.805 -1384.88 480.595 -1181.88 -212.367 -1965.82 -60.7508 -1574.93
1501237177 743.655 -1385.01 480.656 -1181.83 -212.312 -1965.69 -60.8573 -1574.98
1501237178 743.691 -1384.95 480.731 -1181.94 -212.231 -1965.66 -60.9192 -1574.88
1501237180 743.693 -1385.03 480.645 -1181.77 -212.435 -1965.56 -60.7484 -1574.9
1501237181 743.663 -1384.95 480.734 -1181.7 -212.519 -1965.62 -60.7774 -1574.86
1501237183 743.881 -1384.93 480.636 -1181.74 -212.501 -1965.59 -60.6105 -1574.91
1501237184 743.765 -1384.96 480.671 -1181.68 -212.548 -1965.63 -60.6287 -1574.9
1501237186 743.715 -1385.06 480.531 -1181.7 -212.364 -1965.57 -60.7492 -1574.93
1501237187 743.825 -1385.07 480.447 -1181.7 -212.361 -1965.56 -60.7705 -1575.04
1501237189 743.877 -1385.05 480.494 -1181.63 -212.397 -1965.5 -60.7617 -1574.96
1501237190 743.756 -1385.02 480.705 -1181.69 -212.347 -1965.55 -60.8946 -1574.89
1501237192 743.809 -1384.97 480.697 -1181.73 -212.259 -1965.61 -60.9428 -1574.87
1501237205 744.596 -1335.89 481.046 -1181.96 -212.973 -1918.55 -60.5607 -1575.11
1501237206 744.646 -1335.93 481.182 -1181.87 -213.035 -1918.71 -60.6377 -1575.17
1501237208 744.798 -1335.78 481.217 -1182.03 -213.054 -1918.61 -60.6017 -1575.18
1501237209 744.669 -1335.85 481.224 -1181.87 -213.062 -1918.65 -60.6079 -1575.08
1501237211 744.555 -1335.94 481.149 -1181.92 -213.046 -1918.6 -60.5016 -1575.12
1501237212 744.488 -1335.94 481.205 -1181.93 -212.945 -1918.64 -60.7172 -1575.21
1501237213 744.476 -1335.95 481.183 -1181.95 -212.978 -1918.63 -60.7419 -1575.2
1501237215 744.624 -1336.03 481.245 -1181.79 -213.008 -1918.64 -60.7013 -1575.14
1501237216 744.536 -1336.05 481.045 -1181.78 -213.01 -1918.64 -60.6637 -1575.14
1501237218 744.633 -1335.99 481.024 -1181.82 -213.202 -1918.59 -60.4157 -1575.13
1501237219 744.774 -1335.96 481.012 -1181.8 -213.059 -1918.61 -60.3696 -1575.21
1501237221 744.798 -1335.89 480.866 -1182.04 -213.031 -1918.47 -60.2571 -1574.97
1501237222 744.724 -1335.98 480.869 -1181.92 -213.065 -1918.46 -60.4412 -1575.08
1501237224 744.758 -1336.03 481.007 -1182.03 -212.991 -1918.48 -60.4352 -1575.16
1501237225 744.716 -1335.96 481.114 -1181.84 -213.148 -1918.57 -60.5093 -1575.15
1501237227 744.746 -1335.88 481.14 -1181.73 -213.112 -1918.54 -60.3937 -1575.08
1501237228 744.657 -1335.92 481.236 -1181.91 -212.997 -1918.59 -60.5326 -1575.1
1501237229 744.569 -1335.97 481.232 -1181.86 -212.988 -1918.58 -60.6108 -1575.06
1501237231 744.569 -1335.97 481.137 -1181.8 -213.111 -1918.58 -60.5453 -1575.02
1501237232 744.641 -1335.97 481.054 -1181.78 -213.11 -1918.7 -60.5331 -1575.02
1501237234 744.673 -1335.96 481.163 -1181.68 -212.97 -1918.94 -60.7312 -1574.95
1501237235 744.57 -1335.94 481.226 -1181.73 -213.009 -1918.98 -60.5806 -1574.94
1501237237 744.401 -1335.88 481.197 -1181.76 -212.923 -1918.79 -60.487 -1574.92
1501237238 744.514 -1335.94 481.051 -1181.68 -212.895 -1918.81 -60.5422 -1574.96
1501237240 744.648 -1336.01 481.141 -1181.78 -213.171 -1918.76 -60.3478 -1574.95
1501237241 744.6 -1335.94 481.164 -1181.83 -213.185 -1918.69 -60.4254 -1575.06
1501237243 744.614 -1335.96 481.222 -1181.82 -213.141 -1918.64 -60.445 -1575.1
1501237244 744.634 -1335.85 481.167 -1181.78 -213.084 -1918.64 -60.3077 -1575.12
1501237245 744.727 -1335.88 481.011 -1181.73 -213.043 -1918.71 -60.2865 -1575.06
1501237247 744.706 -1335.75 480.916 -1181.59 -212.926 -1918.76 -60.33 -1575.03
1501237248 744.702 -1335.77 481.059 -1181.61 -212.891 -1918.76 -60.3466 -1575.13
1501237261 745.455 -1288.74 480.458 -1182.6 -213.108 -1871.45 -60.8561 -1575.6
1501237263 745.617 -1287.28 480.456 -1182.54 -213.212 -1869.96 -60.6289 -1575.61
1501237264 745.68 -1287.22 480.382 -1182.47 -213.2 -1869.92 -60.429 -1575.67
1501237266 745.862 -1287.28 480.6 -1182.5 -212.917 -1870.15 -60.4098 -1575.8
1501237267 745.944 -1287.16 480.554 -1182.55 -212.816 -1870.1 -60.2587 -1575.74
1501237269 745.896 -1287.33 480.59 -1182.68 -212.76 -1870.06 -60.1681 -1575.8
1501237270 745.884 -1287.38 480.769 -1182.56 -212.64 -1870.05 -60.2201 -1575.87
1501237272 745.938 -1287.36 480.776 -1182.66 -212.853 -1870.12 -60.2626 -1575.82
1501237273 745.835 -1287.22 480.564 -1182.62 -212.858 -1870.17 -60.2156 -1575.77
1501237275 745.752 -1287.39 480.782 -1182.67 -212.788 -1870.05 -60.4698 -1575.83
1501237276 745.676 -1287.34 481.012 -1182.54 -212.871 -1870.09 -60.4287 -1575.86
1501237277 745.588 -1287.39 481.051 -1182.48 -212.812 -1870.09 -60.5422 -1575.8
1501237279 745.659 -1287.22 480.797 -1182.38 -213.133 -1870.17 -60.4154 -1575.79
1501237280 745.701 -1287.21 480.762 -1182.43 -213.144 -1870.1 -60.3904 -1575.73
1501237282 745.583 -1287.21 480.885 -1182.61 -213.078 -1870.09 -60.4518 -1575.67
1501237283 745.476 -1287.25 480.92 -1182.53 -213.18 -1870.06 -60.4383 -1575.8
1501237285 745.44 -1287.18 480.684 -1182.49 -213.115 -1870 -60.6206 -1575.86
1501237286 745.524 -1287.19 480.541 -1182.59 -213.149 -1869.97 -60.6749 -1575.83
1501237288 745.425 -1287.1 480.679 -1182.6 -213.313 -1869.93 -60.7532 -1575.89
1501237289 745.457 -1287.15 480.518 -1182.49 -213.146 -1869.94 -60.8241 -1575.75
1501237291 745.548 -1287.03 480.337 -1182.51 -213.276 -1869.89 -60.5161 -1575.83
1501237292 745.542 -1287.05 480.557 -1182.41 -213.226 -1869.93 -60.5294 -1575.83
1501237294 745.719 -1287.16 480.655 -1182.53 -213.202 -1869.94 -60.6351 -1575.77
1501237295 745.662 -1287.29 480.637 -1182.46 -213.121 -1869.89 -60.7211 -1575.77
1501237296 745.637 -1287.15 480.529 -1182.49 -213.145 -1869.87 -60.64 -1575.86
1501237298 745.553 -1287.17 480.485 -1182.46 -213.224 -1869.89 -60.5329 -1575.8
1501237299 745.528 -1287.12 480.562 -1182.53 -213.307 -1869.91 -60.4769 -1575.82
1501237301 745.689 -1287.23 480.475 -1182.55 -213.269 -1869.96 -60.494 -1575.83
1501237302 745.672 -1287.27 480.398 -1182.57 -213.245 -1869.99 -60.3247 -1575.84
1501237304 745.595 -1287.24 480.514 -1182.72 -213.068 -1869.9 -60.4756 -1575.85
1501237305 745.643 -1287.26 480.64 -1182.83 -213.077 -1869.98 -60.4621 -1575.93
1501237307 745.525 -1287.24 480.494 -1182.9 -213.226 -1869.99 -60.3812 -1575.84
1501237320 746.665 -1238.26 480.393 -1183.58 -213.202 -1821 -60.7426 -1576.63
1501237321 746.631 -1238.18 480.408 -1183.55 -213.379 -1820.97 -60.7373 -1576.7
1501237323 746.752 -1238.33 480.146 -1183.65 -213.517 -1820.92 -60.7487 -1576.56
1501237324 746.853 -1238.29 480.073 -1183.69 -213.457 -1820.88 -60.8343 -1576.72
1501237326 746.928 -1238.39 480.087 -1183.67 -213.391 -1820.95 -60.865 -1576.77
1501237327 746.941 -1238.38 479.918 -1183.71 -213.466 -1820.95 -60.7419 -1576.68
1501237329 746.917 -1238.29 480.031 -1183.67 -213.492 -1820.93 -60.7618 -1576.72
1501237330 746.645 -1238.21 480.063 -1183.69 -213.363 -1820.91 -60.7909 -1576.54
1501237331 746.58 -1238.26 479.855 -1183.84 -213.423 -1820.98 -60.8226 -1576.5
1501237333 746.688 -1238.22 479.943 -1183.63 -213.55 -1820.9 -60.6866 -1576.5
1501237334 746.635 -1238.24 479.974 -1183.53 -213.479 -1820.99 -60.6629 -1576.56
1501237336 746.958 -1238.15 479.921 -1183.63 -213.367 -1820.94 -60.807 -1576.56
1501237337 746.861 -1238.19 480.163 -1183.5 -213.48 -1821.03 -60.8046 -1576.54
1501237339 746.762 -1238.2 480.2 -1183.54 -213.578 -1821.07 -60.7052 -1576.58
1501237340 746.778 -1238.16 480.18 -1183.57 -213.505 -1821.1 -60.677 -1576.47
1501237342 746.701 -1238.14 480.123 -1183.41 -213.439 -1821.12 -60.6569 -1576.47
1501237343 746.658 -1238.08 480.158 -1183.49 -213.486 -1821.15 -60.6851 -1576.33
1501237345 746.595 -1238.05 480.347 -1183.51 -213.432 -1821.07 -60.7883 -1576.32
1501237346 746.705 -1238.15 480.316 -1183.67 -213.482 -1821.11 -60.7522 -1576.37
1501237347 746.55 -1238.2 480.386 -1183.62 -213.568 -1821.08 -60.6657 -1576.5
1501237349 746.428 -1238.21 480.424 -1183.53 -213.424 -1821.08 -60.8452 -1576.54
1501237350 746.479 -1238.35 480.009 -1183.58 -213.324 -1821.01 -60.7797 -1576.47
1501237352 746.595 -1238.25 479.869 -1183.71 -213.278 -1821.02 -60.8147 -1576.54
1501237353 746.688 -1238.24 479.937 -1183.56 -213.397 -1821.08 -60.7885 -1576.51
1501237355 746.851 -1238.38 479.869 -1183.64 -213.306 -1820.99 -60.9531 -1576.45
1501237356 746.827 -1238.4 479.769 -1183.7 -213.3 -1820.95 -60.8227 -1576.47
1501237358 746.897 -1238.3 479.852 -1183.81 -213.144 -1820.95 -60.8132 -1576.49
1501237359 746.745 -1238.28 479.685 -1183.95 -213.147 -1821 -60.7253 -1576.51
1501237360 746.787 -1238.24 479.854 -1183.87 -213.066 -1821.06 -60.8117 -1576.58
1501237362 747.091 -1238.35 479.759 -1183.95 -212.838 -1821.05 -60.5905 -1576.47
1501237363 747.03 -1238.38 479.788 -1183.9 -212.675 -1821.03 -60.6432 -1576.54
1501237365 747.075 -1238.34 480.011 -1183.84 -212.682 -1821.14 -60.604 -1576.59
1501237377 747.398 -1192.61 480.081 -1184.21 -213.914 -1775.43 -60.7637 -1577.28
1501237378 747.364 -1189.42 480.134 -1184.07 -214.154 -1772.51 -60.8122 -1577.41
1501237379 747.206 -1189.39 480.119 -1184.18 -214.176 -1772.42 -60.8257 -1577.47
1501237381 747.161 -1189.29 479.961 -1184.37 -214.357 -1772.37 -60.8606 -1577.34
1501237382 747.242 -1189.4 480.003 -1184.25 -214.29 -1772.37 -60.7412 -1577.28
1501237384 747.476 -1189.46 479.972 -1184.25 -214.089 -1772.24 -60.8776 -1577.4
1501237385 747.471 -1189.47 480.03 -1184.4 -214.156 -1772.21 -60.7857 -1577.39
1501237387 747.39 -1189.45 480.145 -1184.52 -214.132 -1772.16 -60.7467 -1577.33
1501237388 747.238 -1189.39 480.048 -1184.67 -214.198 -1772 -60.6694 -1577.46
1501237390 747.023 -1189.33 479.731 -1184.4 -214.112 -1771.99 -60.9101 -1577.44
1501237391 747.028 -1189.38 479.595 -1184.54 -214.108 -1772.05 -60.9193 -1577.4
1501237393 747.109 -1189.49 479.815 -1184.58 -213.867 -1772.1 -60.9532 -1577.43
1501237394 747.17 -1189.49 479.851 -1184.59 -213.696 -1772.22 -60.9831 -1577.35
1501237396 747.355 -1189.48 479.932 -1184.64 -213.728 -1772.32 -60.9657 -1577.41
1501237397 747.368 -1189.44 479.712 -1184.78 -213.863 -1772.19 -61.0121 -1577.42
1501237398 747.301 -1189.5 479.776 -1184.74 -213.944 -1772.1 -60.9277 -1577.5
1501237400 747.3 -1189.52 479.713 -1184.78 -213.959 -1772.12 -61.0648 -1577.56
1501237401 747.321 -1189.6 479.68 -1184.73 -213.711 -1772.22 -61.1899 -1577.64
1501237403 747.571 -1189.55 479.76 -1184.71 -213.807 -1772.3 -61.0502 -1577.7
1501237404 747.588 -1189.53 479.499 -1184.66 -213.749 -1772.36 -61.1284 -1577.69
1501237406 747.654 -1189.55 479.565 -1184.72 -213.693 -1772.13 -60.9737 -1577.62
1501237407 747.654 -1189.5 479.47 -1184.53 -213.598 -1772.15 -61.1426 -1577.67
1501237409 747.606 -1189.48 479.413 -1184.55 -213.64 -1772.17 -61.1307 -1577.68
1501237410 747.482 -1189.52 479.487 -1184.52 -213.623 -1772.13 -61.1316 -1577.73
1501237412 747.529 -1189.52 479.4 -1184.56 -213.607 -1772.3 -61.0615 -1577.67
1501237413 747.516 -1189.48 479.713 -1184.42 -213.579 -1772.35 -60.9642 -1577.66
1501237414 747.651 -1189.38 479.579 -1184.5 -213.74 -1772.4 -60.8623 -1577.6
1501237416 747.705 -1189.37 479.594 -1184.37 -213.65 -1772.34 -61.0465 -1577.58
1501237417 747.573 -1189.31 479.67 -1184.48 -213.702 -1772.27 -60.8814 -1577.53
1501237419 747.53 -1189.3 479.506 -1184.48 -213.699 -1772.36 -61.0188 -1577.53
1501237420 747.685 -1189.2 479.538 -1184.37 -213.656 -1772.48 -61.0958 -1577.5
1501237422 747.518 -1189.26 479.468 -1184.34 -213.623 -1772.34 -61.0414 -1577.46
1501237423 747.572 -1189.35 479.332 -1184.47 -213.622 -1772.33 -61.0506 -1577.45
1501237425 747.69 -1189.3 479.195 -1184.48 -213.651 -1772.37 -61.0888 -1577.5
1501237436 748.531 -1142.88 479.121 -1185.01 -213.789 -1725.99 -60.6415 -1577.8
1501237438 748.576 -1140.48 479.371 -1185 -213.744 -1723.74 -60.787 -1577.83
1501237439 748.529 -1140.53 479.46 -1185.05 -213.791 -1723.74 -60.636 -1577.87
1501237441 748.439 -1140.49 479.355 -1184.95 -214.03 -1723.77 -60.6491 -1577.79
1501237442 748.264 -1140.4 479.403 -1184.99 -214.129 -1723.73 -60.7682 -1577.9
1501237444 748.365 -1140.44 479.328 -1184.94 -213.934 -1723.76 -60.8071 -1577.88
1501237445 748.437 -1140.36 479.236 -1184.93 -213.964 -1723.67 -60.7819 -1577.84
1501237447 748.511 -1140.41 479.244 -1184.89 -213.99 -1723.61 -60.8728 -1577.88
1501237448 748.387 -1140.42 479.136 -1184.88 -214.021 -1723.59 -60.8299 -1577.92
1501237449 748.329 -1140.47 479.184 -1185.05 -214.049 -1723.62 -60.8705 -1577.88
1501237451 748.493 -1140.42 479.3 -1184.89 -214.111 -1723.63 -60.8837 -1577.95
1501237452 748.531 -1140.39 479.215 -1184.9 -214.031 -1723.73 -61.0245 -1577.92
1501237454 748.573 -1140.47 479.279 -1184.89 -214.18 -1723.67 -60.9115 -1577.87
1501237455 748.602 -1140.56 479.189 -1184.95 -214.185 -1723.63 -60.9503 -1577.77
1501237457 748.562 -1140.43 479.238 -1185.05 -214.154 -1723.75 -60.9546 -1577.93
1501237458 748.6 -1140.46 479.366 -1185.14 -214.183 -1723.71 -60.9195 -1577.95
1501237460 748.485 -1140.39 479.449 -1184.8 -214.176 -1723.58 -61.1747 -1577.92
1501237461 748.527 -1140.38 479.265 -1184.92 -214.285 -1723.59 -61.0233 -1577.91
1501237463 748.568 -1140.36 479.044 -1184.98 -214.153 -1723.6 -60.8519 -1577.95
1501237464 748.576 -1140.25 479.086 -1184.7 -214.194 -1723.53 -60.7705 -1577.98
1501237465 748.523 -1140.19 478.935 -1184.81 -214.134 -1723.61 -60.6905 -1578
1501237467 748.592 -1140.23 478.968 -1184.84 -214.12 -1723.63 -60.6822 -1578.01
1501237468 748.524 -1140.33 479.068 -1184.72 -213.985 -1723.62 -60.8339 -1577.99
1501237470 748.513 -1140.1 478.95 -1184.71 -214.007 -1723.51 -60.7041 -1578
1501237471 748.513 -1140.14 479.179 -1184.62 -214.075 -1723.55 -60.7691 -1578.02
1501237473 748.507 -1140.14 479.147 -1184.66 -214.273 -1723.7 -60.6271 -1577.94
1501237474 748.449 -1140.11 479.132 -1184.73 -214.224 -1723.62 -60.5481 -1577.96
1501237476 748.351 -1140.07 479.08 -1184.67 -214.195 -1723.66 -60.5402 -1577.92
1501237477 748.281 -1140.05 479.143 -1184.65 -214.214 -1723.62 -60.6002 -1577.99
1501237479 748.39 -1140.04 479.31 -1184.84 -214.284 -1723.67 -60.6201 -1578.02
1501237480 748.206 -1140.01 479.163 -1184.68 -214.335 -1723.68 -60.6122 -1578.07
1501237481 748.264 -1140 479.198 -1184.56 -214.153 -1723.64 -60.7088 -1578.07
1501237495 749.208 -1091.69 478.834 -1185 -214.698 -1674.96 -60.7081 -1578.25
1501237496 749.195 -1091.48 478.879 -1185.02 -214.738 -1674.84 -60.7019 -1578.23
1501237498 749.122 -1091.61 478.818 -1184.99 -214.597 -1674.81 -60.8425 -1578.25
1501237499 749.132 -1091.51 478.702 -1184.75 -214.712 -1674.79 -60.7196 -1578.25
1501237500 749.086 -1091.59 478.908 -1184.9 -214.606 -1674.84 -60.7199 -1578.28
1501237502 749.026 -1091.66 479.06 -1184.95 -214.709 -1674.89 -60.7518 -1578.28
1501237504 748.965 -1091.61 478.98 -1184.79 -214.794 -1674.87 -60.5253 -1578.26
1501237505 748.918 -1091.54 479.028 -1184.89 -214.695 -1674.91 -60.6676 -1578.23
1501237506 748.982 -1091.45 478.957 -1184.9 -214.849 -1674.8 -60.5791 -1578.22
1501237508 748.989 -1091.58 478.866 -1184.97 -214.785 -1674.87 -60.5941 -1578.27
1501237509 749.085 -1091.58 478.802 -1184.89 -214.646 -1674.92 -60.36 -1578.24
1501237511 749.186 -1091.44 479.001 -1184.99 -214.442 -1674.87 -60.3098 -1578.24
1501237512 749.185 -1091.45 478.899 -1184.88 -214.449 -1675 -60.313 -1578.25
1501237514 749.318 -1091.54 479.161 -1184.81 -214.404 -1675 -60.2619 -1578.2
1501237515 749.353 -1091.58 479.029 -1184.94 -214.435 -1675 -59.941 -1578.2
1501237516 749.43 -1091.57 478.986 -1184.9 -214.393 -1674.93 -60.0762 -1578.23
1501237518 749.288 -1091.51 478.849 -1184.95 -214.446 -1675.03 -59.9551 -1578.23
1501237519 749.345 -1091.48 478.85 -1184.88 -214.44 -1675.06 -60.0368 -1578.27
1501237521 749.052 -1091.32 479.155 -1184.87 -214.577 -1674.93 -60.191 -1578.16
1501237522 748.726 -1091.27 479.152 -1184.83 -214.794 -1674.9 -60.385 -1578.04
1501237524 748.471 -1091.28 478.9 -1184.68 -215.25 -1674.9 -60.7166 -1578.19
1501237525 748.525 -1091.46 478.844 -1184.85 -215.244 -1674.9 -60.9136 -1578.22
1501237527 748.718 -1091.34 479.057 -1184.64 -214.928 -1675.04 -61.1504 -1578.24
1501237528 748.653 -1091.4 479.057 -1184.35 -215.027 -1675.12 -61.0702 -1578.28
1501237530 748.272 -1091.17 479.216 -1184.75 -215.474 -1674.86 -61.1281 -1578.28
1501237531 748.228 -1091.12 479.002 -1184.78 -215.717 -1674.89 -61.1582 -1578.22
1501237532 748.157 -1091.24 478.801 -1184.85 -215.691 -1674.8 -61.1706 -1578.2
1501237534 748.47 -1091.34 478.495 -1184.91 -215.608 -1674.78 -61.1268 -1578.25
1501237535 748.601 -1091.37 478.603 -1184.79 -215.35 -1674.85 -61.208 -1578.32
1501237537 748.752 -1091.34 478.772 -1184.68 -215.125 -1674.95 -60.949 -1578.42
1501237538 748.811 -1091.27 478.66 -1184.88 -215.061 -1674.91 -60.7365 -1578.32
1501237540 748.924 -1091.3 478.617 -1184.96 -215.036 -1674.83 -60.8018 -1578.24
1501237551 751.217 -1044.89 483.759 -1182.35 -218.857 -1630.41 -57.431 -1578.79
1501237553 749.059 -1043.45 484.609 -1183.17 -219.009 -1626.65 -57.8941 -1578.55
1501237554 748.277 -1043.88 484.671 -1183.71 -218.7 -1625.9 -57.2918 -1578.37
1501237556 749.012 -1042.71 482.813 -1183.74 -217.822 -1626.8 -56.897 -1578.18
1501237557 749.838 -1042.37 482.409 -1183.61 -218.055 -1627.15 -56.1974 -1578.44
1501237559 749.913 -1042.95 480.379 -1183.78 -216.122 -1626.85 -60.5209 -1578.34
1501237560 749.51 -1043.6 480.028 -1184.07 -216.05 -1626.38 -61.4558 -1578.53
1501237562 750.129 -1043.56 479.625 -1184.26 -216.387 -1626.57 -61.1081 -1578.66
1501237563 749.993 -1043.09 479.177 -1184.61 -216.247 -1626.64 -59.9737 -1578.62
1501237564 749.664 -1042.78 479.423 -1184.6 -215.834 -1626.68 -59.1281 -1578.43
1501237566 749.434 -1042.88 479.547 -1184.66 -215.709 -1626.53 -59.2045 -1578.3
1501237567 749.493 -1043.28 479.836 -1184.73 -216.323 -1626.52 -59.6276 -1578.3
1501237569 749.885 -1043.61 479.742 -1184.54 -216.74 -1626.5 -61.0978 -1578.12
1501237570 749.752 -1043.63 479.389 -1184.73 -216.482 -1626.32 -61.3377 -1578.08
1501237572 749.907 -1043.15 478.968 -1184.63 -216.025 -1626.54 -60.0665 -1578.39
1501237573 749.77 -1042.88 478.812 -1184.66 -215.516 -1626.69 -59.649 -1578.42
1501237575 749.884 -1043.04 478.882 -1184.95 -215.285 -1626.51 -59.7205 -1578.44
1501237576 749.857 -1043.22 478.779 -1184.87 -215.315 -1626.53 -60.2876 -1578.41
1501237578 750.212 -1043.35 479.093 -1184.64 -216.108 -1626.52 -60.3594 -1578.46
1501237579 750.233 -1043.13 479.103 -1184.63 -215.925 -1626.58 -60.4814 -1578.29
1501237581 750.092 -1043.12 479.175 -1184.74 -215.804 -1626.51 -60.0584 -1578.3
1501237582 749.674 -1042.96 479.71 -1184.71 -215.696 -1626.68 -59.3558 -1578.3
1501237583 749.68 -1042.98 479.963 -1184.65 -216.143 -1626.65 -58.9728 -1578.36
1501237585 749.826 -1043.1 480.079 -1184.29 -216.224 -1626.62 -59.6171 -1578.38
1501237586 749.861 -1043.09 480.184 -1184.23 -216.36 -1626.67 -59.9064 -1578.35
1501237588 749.847 -1043 480.036 -1184.25 -216.481 -1626.76 -59.7548 -1578.36
1501237589 749.559 -1042.89 480.202 -1184.4 -216.402 -1626.82 -59.5218 -1578.42
1501237591 749.532 -1042.79 480.134 -1184.41 -216.179 -1626.66 -59.0114 -1578.41
1501237592 749.567 -1042.79 480.059 -1184.21 -216.439 -1626.7 -58.9008 -1578.4
1501237594 749.472 -1042.96 480.274 -1184.32 -216.778 -1626.66 -59.3102 -1578.27
1501237595 749.553 -1042.93 480.363 -1184.34 -216.691 -1626.67 -59.6146 -1578.24
1501237597 749.614 -1043 480.32 -1184.13 -216.49 -1626.66 -59.6795 -1578.37
1501237610 750.346 -994.663 480.233 -1184.28 -217.028 -1579 -59.1585 -1578.1
1501237611 750.429 -994.577 480.052 -1184.44 -217.036 -1578.73 -59.2541 -1578.14
1501237613 750.557 -994.541 480.007 -1184.27 -217.035 -1578.86 -59.3852 -1578.18
1501237614 750.526 -994.605 480.019 -1184.34 -216.943 -1578.91 -59.4771 -1578.27
1501237615 750.572 -994.492 480.01 -1184.18 -216.832 -1578.94 -59.4102 -1578.1
1501237617 750.483 -994.517 480.19 -1184.3 -216.974 -1578.89 -59.1794 -1578.2
1501237618 750.53 -994.531 480.186 -1184.2 -216.824 -1578.87 -59.3105 -1578.26
1501237620 750.363 -994.55 480.151 -1184.15 -216.967 -1578.93 -59.3533 -1578.27
1501237621 750.382 -994.501 480.294 -1184.22 -216.993 -1578.97 -59.4125 -1578.25
1501237623 750.386 -994.552 480.257 -1184.03 -217.084 -1578.9 -59.3468 -1578.23
1501237624 750.306 -994.574 480.241 -1184.13 -217.058 -1578.91 -59.2528 -1578.24
1501237626 750.348 -994.52 480.231 -1184.19 -216.872 -1579.01 -59.1864 -1578.36
1501237627 750.406 -994.509 480.373 -1184.09 -216.874 -1579.09 -59.2903 -1578.37
1501237629 750.346 -994.557 480.51 -1184.06 -217.013 -1579.01 -59.3584 -1578.28
1501237630 750.493 -994.569 480.548 -1184.05 -217.124 -1578.92 -59.2691 -1578.36
1501237632 750.476 -994.525 480.618 -1184.23 -217.077 -1578.89 -59.287 -1578.36
1501237633 750.456 -994.601 480.616 -1184.26 -217.122 -1578.97 -59.1868 -1578.27
1501237634 750.381 -994.577 480.419 -1184.3 -216.988 -1578.99 -59.1944 -1578.33
1501237636 750.467 -994.553 480.487 -1184.26 -216.926 -1578.97 -59.2207 -1578.32
1501237637 750.496 -994.552 480.446 -1184.25 -216.856 -1578.89 -59.3068 -1578.28
1501237639 750.461 -994.673 480.552 -1184.27 -216.946 -1578.8 -59.1843 -1578.35
